TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 16:02:27.100000,-71.089661,42.334881,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.25,,,,,-64.00,61.00,0.08,-6.00,,,,,,,,,0.00,7.69,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.35,4,4.00,,66,55.59,,0.081,58.854,1,1,0.081,53.430,,,,,,,,,,,,,,,,,,,0.000,38.453,0.000,34.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.95,,,0.081,97.307,0.081,87.989,,,,,,,,
2023-03-01 16:02:27.200000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.45,-10.35,25.56,3,-65.45,-10.35,Serving Beam,-64.00,61.00,0.67,-5.77,-26.00,,369,-83.16,-10.51,370,-102.09,-17.70,0.00,7.89,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.09,4,4.00,,66,62.36,,0.046,52.626,1,1,0.046,47.740,371,2074999,27749.96,371_3,3,-77.40,-10.35,3,-77.40,-10.35,Serving Beam,-18.00,369,-83.02,-10.38,370,-100.05,-12.73,0.000,7.078,0.000,6.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.05,,,0.046,59.704,0.046,54.014,,,,,,,,
2023-03-01 16:02:27.300000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.52,-10.35,,3,-65.52,-10.35,Serving Beam,-64.00,61.00,0.45,-6.17,,,369,-82.80,-10.54,370,-101.45,-17.03,0.00,10.34,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,22.31,4,4.00,,66,58.64,,0.075,63.013,1,1,0.075,55.624,371,2074999,27749.96,371_3,3,-77.40,-10.35,3,-77.40,-10.35,Serving Beam,,369,-83.02,-10.38,370,-100.05,-12.73,0.000,42.734,0.000,39.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.52,,,0.075,105.747,0.075,95.110,,,,,0.000,76.647,0,4790448
2023-03-01 16:02:27.400000,-71.089661,42.334881,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.19,,,,,-64.00,61.00,-0.60,-6.09,,,,,,,,,0.00,8.93,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.73,4,4.00,,66,48.88,,0.077,33.225,1,1,0.077,30.252,,,,,,,,,,,,,,,,,,,0.000,61.043,0.000,52.461,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.95,,,0.077,94.268,0.077,82.712,,,,,,,,
2023-03-01 16:02:27.500000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.47,-10.35,,3,-65.47,-10.35,Serving Beam,-64.00,61.00,0.00,-6.03,,,369,-82.83,-10.55,370,-102.13,-17.69,0.00,8.64,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.41,4,4.00,,65,52.85,,0.074,47.975,1,1,0.074,43.760,371,2074999,27749.96,371_3,3,-77.38,-10.37,3,-77.38,-10.37,Serving Beam,,369,-82.41,-10.34,370,-100.05,-12.73,0.000,48.982,0.000,46.465,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.00,,,0.074,96.957,0.074,90.225,0.000,73.585,0.000,76.511,,,,
2023-03-01 16:02:27.600000,-71.089661,42.334881,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,26.21,,,,,-64.00,61.00,-0.43,-5.94,-26.00,,,,,,,,0.00,9.52,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.61,4,4.00,,66,50.05,,0.057,52.458,1,1,0.057,46.633,,,,,,,,,,,,-18.00,,,,,,,0.000,46.411,0.000,41.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.40,,,0.057,98.868,0.057,88.307,,,,,,,,
2023-03-01 16:02:27.700000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.52,-10.35,24.30,3,-65.52,-10.35,Serving Beam,-64.00,61.00,0.33,-5.78,,,369,-82.49,-10.55,370,-102.27,-18.03,0.00,7.32,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,22.03,4,4.00,,66,59.88,,0.059,56.973,1,1,0.059,52.655,371,2074999,27749.96,371_3,3,-77.38,-10.37,3,-77.38,-10.37,Serving Beam,,369,-82.41,-10.34,370,-99.98,-15.94,0.000,8.375,0.000,8.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.25,,,0.059,65.348,0.059,61.030,,,,,,,,
2023-03-01 16:02:27.800000,-71.089661,42.334881,-71.089660,42.334880,16:02:25,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.57,-10.35,,3,-65.57,-10.35,Serving Beam,-64.00,61.00,0.12,-5.97,,,369,-82.50,-10.56,370,-102.19,-18.23,0.00,9.28,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.97,4,4.00,,66,53.84,,0.086,61.686,1,1,0.086,56.071,371,2074999,27749.96,371_3,3,-77.20,-10.34,3,-77.20,-10.34,Serving Beam,,369,-82.41,-10.34,370,-99.98,-15.94,0.000,40.243,0.000,35.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.53,,,0.086,101.929,0.086,91.320,,,,,0.000,76.535,0,4783428
2023-03-01 16:02:27.900000,-71.089661,42.334881,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.20,,,,,-64.00,61.00,-0.06,-6.07,-26.00,,,,,,,,0.00,8.33,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,22.03,4,4.00,,66,59.74,,0.057,51.485,1,1,0.057,47.858,,,,,,,,,,,,-18.00,,,,,,,0.000,11.509,0.000,11.509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.82,,,0.057,62.994,0.057,59.367,,,,,,,,
2023-03-01 16:02:28.000000,-71.089661,42.334881,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.51,-10.35,25.38,3,-65.51,-10.35,Serving Beam,-64.00,61.00,-0.06,-6.00,,1.65,369,-82.69,-10.60,370,-101.26,-17.33,0.00,7.78,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.19,4,4.00,1.24,66,59.18,5.98,0.082,62.769,1,1,0.082,57.125,371,2074999,27749.96,371_3,3,-77.20,-10.34,3,-77.20,-10.34,Serving Beam,,369,-82.41,-10.34,370,-99.22,-12.42,0.000,43.305,0.000,41.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.58,1.24,10.11,0.082,106.074,0.082,98.600,0.000,71.972,0.000,76.430,,,,
2023-03-01 16:02:28.100000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.57,-10.35,25.02,3,-65.57,-10.35,Serving Beam,-64.00,61.00,-1.22,-6.03,,,369,-82.28,-10.55,370,-99.20,-16.03,0.00,9.68,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.46,4,4.00,,66,44.49,,0.078,46.471,1,1,0.078,42.931,371,2074999,27749.96,371_3,3,-77.20,-10.34,3,-77.20,-10.34,Serving Beam,,369,-82.41,-10.34,370,-99.22,-12.42,0.000,42.354,0.000,38.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.71,,,0.078,88.825,0.078,81.442,,,,,,,,
2023-03-01 16:02:28.200000,-71.089661,42.334881,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.49,,,,,-64.00,61.00,-1.34,-6.00,-27.00,,,,,,,,0.00,9.21,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.51,4,4.00,,66,52.62,,0.076,46.764,1,1,0.076,43.406,,,,,,,,,,,,-20.00,,,,,,,0.000,44.410,0.000,41.469,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.84,,,0.076,91.174,0.076,84.875,,,,,,,,
2023-03-01 16:02:28.300000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.55,-10.35,,3,-65.55,-10.35,Serving Beam,-64.00,61.00,-1.07,-6.18,,,369,-81.96,-10.52,370,-98.93,-15.55,0.00,8.70,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.17,4,4.00,,66,51.62,,0.074,40.991,1,1,0.074,38.994,371,2074999,27749.96,371_3,3,-77.20,-10.34,3,-77.20,-10.34,Serving Beam,,369,-81.80,-10.35,370,-99.22,-12.42,0.000,44.943,0.000,40.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.89,,,0.074,85.935,0.074,79.743,,,,,0.000,76.355,0,4772196
2023-03-01 16:02:28.400000,-71.089661,42.334881,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.20,,,,,-64.00,61.00,-1.32,-6.21,,,,,,,,,0.00,9.20,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.00,4,4.00,,66,51.16,,0.091,43.432,1,1,0.091,40.133,,,,,,,,,,,,,,,,,,,0.000,45.660,0.000,42.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.07,,,0.091,89.092,0.091,82.525,,,,,,,,
2023-03-01 16:02:28.500000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.49,-10.35,24.51,3,-65.49,-10.35,Serving Beam,-64.00,61.00,-1.69,-6.00,-28.00,,369,-82.05,-10.50,370,-98.63,-16.04,0.00,10.23,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.23,4,4.00,,66,46.88,,0.088,47.439,1,1,0.088,43.339,371,2074999,27749.96,371_3,3,-77.20,-10.34,3,-77.20,-10.34,Serving Beam,-20.00,369,-81.80,-10.35,370,-99.22,-12.42,0.000,41.607,0.000,36.583,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,12.18,,,0.088,89.046,0.088,79.922,0.000,75.733,0.000,76.625,,,,
2023-03-01 16:02:28.600000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.54,-10.35,,3,-65.54,-10.35,Serving Beam,-64.00,61.00,-1.11,-6.06,,,369,-82.41,-10.51,370,-97.74,-15.75,0.00,11.11,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.50,4,4.00,,66,50.80,,0.080,44.033,1,1,0.080,39.438,371,2074999,27749.96,371_3,3,-77.33,-10.36,3,-77.33,-10.36,Serving Beam,,369,-81.80,-10.35,370,-99.22,-12.42,0.000,40.668,0.000,38.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.61,,,0.080,84.701,0.080,77.481,,,,,,,,
2023-03-01 16:02:28.700000,-71.089661,42.334881,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.37,,,,,-64.00,61.00,-0.70,-6.00,,,,,,,,,0.00,4.95,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.06,4,4.00,,66,61.56,,0.066,75.275,1,1,0.066,70.932,,,,,,,,,,,,,,,,,,,0.000,13.192,0.000,11.843,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.56,,,0.066,88.467,0.066,82.775,,,,,,,,
2023-03-01 16:02:28.800000,-71.089661,42.334881,-71.089660,42.334880,16:02:26,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.52,-10.33,23.80,3,-65.52,-10.33,Serving Beam,-64.00,61.00,-0.59,-5.78,,,369,-82.71,-10.51,370,-99.41,-15.55,0.00,10.34,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.27,4,4.00,,66,55.99,,0.062,58.660,1,1,0.062,52.273,371,2074999,27749.96,371_3,3,-77.33,-10.36,3,-77.33,-10.36,Serving Beam,,369,-81.80,-10.35,370,-99.66,-12.48,0.000,31.893,0.000,29.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.09,,,0.062,90.553,0.062,81.882,,,,,0.000,76.692,0,4793256
2023-03-01 16:02:28.900000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.56,-10.34,25.69,3,-65.56,-10.34,Serving Beam,-64.00,61.00,-0.63,-6.13,-28.00,,369,-83.13,-10.50,370,-98.57,-16.25,0.00,9.18,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.55,4,4.00,,66,58.63,,0.070,64.931,1,1,0.070,59.757,371,2074999,27749.96,371_3,3,-77.33,-10.36,3,-77.33,-10.36,Serving Beam,-21.00,369,-81.80,-10.35,370,-99.66,-12.48,0.000,13.253,0.000,10.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.34,,,0.070,78.184,0.070,70.680,,,,,,,,
2023-03-01 16:02:29.000000,-71.089661,42.334881,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,23.54,,,,,-64.00,61.00,-0.32,-5.70,,1.64,,,,,,,0.00,13.04,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.18,4,4.00,0.90,66,56.59,5.59,0.056,46.763,1,1,0.056,39.948,,,,,,,,,,,,,,,,,,,0.000,50.135,0.000,46.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.45,0.90,9.70,0.056,96.899,0.056,85.992,0.007,70.272,0.011,76.372,,,,
2023-03-01 16:02:29.100000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.49,-10.35,,3,-65.49,-10.35,Serving Beam,-64.00,61.00,-0.88,-6.11,,,369,-83.06,-10.59,370,-98.23,-15.60,0.00,7.41,2,2.00,2,2.00,2x2_MIMO,SMDL,0,2.54,21,21.52,4,4.00,,66,47.75,,0.212,45.316,1,1,0.212,42.652,371,2074999,27749.96,371_3,3,-77.33,-10.36,3,-77.33,-10.36,Serving Beam,,369,-82.35,-10.41,370,-99.66,-12.48,0.000,43.282,0.000,39.852,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.67,,,0.212,88.598,0.212,82.504,,,,,,,,
2023-03-01 16:02:29.200000,-71.089661,42.334881,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.19,,,,,-64.00,61.00,-0.54,-6.11,-27.00,,,,,,,,0.00,10.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.54,4,4.00,,66,44.86,,0.082,35.186,1,1,0.082,32.010,,,,,,,,,,,,-20.00,,,,,,,0.000,47.103,0.000,45.309,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.86,,,0.082,82.290,0.082,77.320,,,,,,,,
2023-03-01 16:02:29.300000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.54,-10.35,25.04,3,-65.54,-10.35,Serving Beam,-64.00,61.00,-0.60,-5.90,,,369,-82.98,-10.62,370,-100.79,-16.09,0.00,10.42,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.52,4,4.00,,66,56.90,,0.074,64.409,1,1,0.074,56.829,371,2074999,27749.96,371_3,3,-77.33,-10.36,3,-77.33,-10.36,Serving Beam,,369,-82.72,-10.43,370,-99.66,-12.48,0.000,17.956,0.000,15.466,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.74,,,0.074,82.365,0.074,72.295,,,,,0.011,76.521,674,4782553
2023-03-01 16:02:29.400000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.59,-10.35,,3,-65.59,-10.35,Serving Beam,-64.00,61.00,0.33,-5.89,,,369,-83.02,-10.55,370,-101.18,-16.36,0.00,7.53,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.49,4,4.00,,66,54.26,,0.087,57.019,1,1,0.087,52.739,371,2074999,27749.96,371_3,3,-77.27,-10.34,3,-77.27,-10.34,Serving Beam,,369,-82.72,-10.43,370,-99.66,-12.48,0.000,26.063,0.000,24.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.21,,,0.087,83.082,0.087,76.989,,,,,,,,
2023-03-01 16:02:29.500000,-71.089661,42.334881,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.73,,,,,-64.00,61.00,-0.16,-5.83,-27.00,,,,,,,,0.00,7.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.69,4,4.00,,66,54.43,,0.049,63.609,1,1,0.049,57.288,,,,,,,,,,,,-20.00,,,,,,,0.000,18.205,0.000,15.639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.16,,,0.049,81.814,0.049,72.927,0.000,70.784,0.000,76.833,,,,
2023-03-01 16:02:29.600000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.55,-10.36,25.23,3,-65.55,-10.36,Serving Beam,-64.00,61.00,0.23,-5.86,,,369,-83.05,-10.50,370,-101.09,-16.91,0.00,9.68,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,22.11,4,4.00,,66,56.87,,0.069,64.754,1,1,0.069,57.968,371,2074999,27749.96,371_3,3,-77.27,-10.34,3,-77.27,-10.34,Serving Beam,,369,-82.72,-10.43,370,-99.15,-12.30,0.000,22.836,0.000,21.295,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.59,,,0.069,87.589,0.069,79.263,,,,,,,,
2023-03-01 16:02:29.700000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.66,-10.38,24.14,3,-65.66,-10.38,Serving Beam,-64.00,61.00,-0.43,-5.93,,,369,-83.10,-10.60,370,-100.66,-16.14,0.00,10.13,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,22.11,4,4.00,,66,49.76,,0.052,47.197,1,1,0.052,42.740,371,2074999,27749.96,371_3,3,-77.27,-10.34,3,-77.27,-10.34,Serving Beam,,369,-82.72,-10.43,370,-99.15,-12.30,0.000,42.010,0.000,38.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.66,,,0.052,89.207,0.052,81.549,,,,,,,,
2023-03-01 16:02:29.800000,-71.089661,42.334881,-71.089660,42.334880,16:02:27,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,25.14,,,,,-64.00,61.00,-0.25,-6.00,-27.00,,,,,,,,0.00,7.69,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,22.10,4,4.00,,66,52.85,,0.077,49.154,1,1,0.077,45.717,,,,,,,,,,,,-19.00,,,,,,,0.000,46.927,0.000,41.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.52,,,0.077,96.081,0.077,87.340,,,,,0.000,76.535,0,4783428
2023-03-01 16:02:29.900000,-71.089661,42.334881,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.70,-10.38,,3,-65.70,-10.38,Serving Beam,-64.00,61.00,-0.52,-5.90,,,369,-83.11,-10.78,370,-100.20,-15.69,0.00,10.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,21.67,4,4.00,,66,49.16,,0.072,37.280,1,1,0.072,33.510,371,2074999,27749.96,371_3,3,-77.27,-10.34,3,-77.27,-10.34,Serving Beam,,369,-82.72,-10.43,370,-99.15,-12.30,0.000,50.843,0.000,46.893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.50,,,0.072,88.123,0.072,80.403,,,,,,,,
2023-03-01 16:02:30.000000,-71.089661,42.334881,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,24.82,,,,,-64.00,61.00,0.03,-6.03,,1.84,,,,,,,0.00,8.96,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.36,4,4.00,1.32,66,53.99,6.21,0.080,44.210,1,1,0.080,40.388,,,,,,,,,,,,,,,,,,,0.000,41.498,0.000,38.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.73,1.32,9.83,0.080,85.708,0.080,78.417,0.000,74.818,0.000,76.243,,,,
