TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,Event LTE Events,Event 5G-NR/LTE Events,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 15:42:39.900000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-63.40,61.00,-4.47,-5.72,,,,,,,,,0.00,8.11,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.38,4,4.00,,8,19.24,,0.024,10.939,1,1,0.024,10.361,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,8.11,,,0.024,10.939,0.024,10.361,,,,,,,,
2023-03-01 15:42:40.000000,-71.089958,42.334621,,,,,,,,,,,5G-NR_NSA(2CA),,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.16,-10.37,23.52,3,-65.16,-10.37,Serving Beam,-64.00,61.00,-4.90,-5.14,-20.00,-4.94,369,-80.78,-10.98,370,-103.26,-19.29,0.00,10.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.44,4,4.00,0.06,8,17.75,0.90,0.017,10.987,1,1,0.017,10.280,371,2074999,27749.96,371_3,3,-76.47,-10.40,3,-76.47,-10.40,Serving Beam,-19.00,369,-83.46,-10.41,370,-105.12,-16.19,0.000,0.000,DL NonCA,UL NonCA,0.00,10.00,0.06,0.90,0.017,10.987,0.017,10.280,0.000,10.337,0.000,10.221,,,,
2023-03-01 15:42:40.100000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.35,,,,,-64.00,61.00,-4.55,-5.61,,,,,,,,,0.00,9.76,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.49,4,4.00,,14,19.00,,0.026,11.469,1,1,0.026,10.703,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,9.76,,,0.026,11.469,0.026,10.703,,,,,0.000,10.199,0,637416
2023-03-01 15:42:40.200000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.26,-10.37,24.07,3,-65.26,-10.37,Serving Beam,-64.00,61.00,-4.59,-5.14,,,369,-80.21,-10.96,370,-103.26,-19.05,0.00,7.69,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.53,4,4.00,,14,17.79,,0.030,10.790,1,1,0.030,10.211,371,2074999,27749.96,371_3,3,-76.47,-10.40,3,-76.47,-10.40,Serving Beam,,369,-82.17,-10.48,,,,,,DL NonCA,UL NonCA,0.00,7.69,,,0.030,10.790,0.030,10.211,,,,,,,,
2023-03-01 15:42:40.300000,-71.089958,42.334621,-71.089960,42.334620,15:42:40,0,0,0.00,0.00,1,2,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.43,-10.37,24.60,3,-65.43,-10.37,Serving Beam,-64.00,61.00,-4.84,-5.52,-20.00,,369,-80.02,-11.02,370,-102.24,-18.81,0.00,7.89,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.37,4,4.00,,8,18.74,,0.027,10.880,1,1,0.027,10.399,371,2074999,27749.96,371_3,3,-76.41,-10.38,3,-76.41,-10.38,Serving Beam,-19.00,369,-82.17,-10.48,370,-104.01,-17.78,0.000,0.000,DL NonCA,UL NonCA,0.00,7.89,,,0.027,10.880,0.027,10.399,,,,,,,,
2023-03-01 15:42:40.400000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-64.00,61.00,-4.59,-5.49,,,,,,,,,0.00,11.11,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.88,4,4.00,,14,19.97,,0.032,11.405,1,1,0.032,10.601,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,11.11,,,0.032,11.405,0.032,10.601,,,,,,,,
2023-03-01 15:42:40.500000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.52,-10.37,24.20,3,-65.52,-10.37,Serving Beam,-64.00,61.00,-4.78,-5.50,,,369,-79.56,-11.06,370,-102.43,-20.34,0.00,8.11,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.68,4,4.00,,8,18.81,,0.030,10.904,1,1,0.030,10.325,371,2074999,27749.96,371_3,3,-76.41,-10.38,3,-76.41,-10.38,Serving Beam,,369,-82.17,-10.48,370,-104.01,-17.78,,,DL NonCA,UL NonCA,0.00,8.11,,,0.030,10.904,0.030,10.325,0.000,10.251,0.000,10.199,,,,
2023-03-01 15:42:40.600000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.81,-10.37,24.84,3,-65.81,-10.37,Serving Beam,-64.80,61.00,-4.58,-5.27,-20.00,,369,-79.39,-11.05,370,-102.49,-20.84,0.00,10.53,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.41,4,4.00,,14,19.47,,0.020,11.422,1,1,0.020,10.521,371,2074999,27749.96,371_3,3,-76.41,-10.38,3,-76.41,-10.38,Serving Beam,-19.00,369,-82.17,-10.48,370,-104.01,-17.78,0.000,0.000,DL NonCA,UL NonCA,0.00,10.53,,,0.020,11.422,0.020,10.521,,,,,0.000,10.221,0,638820
2023-03-01 15:42:40.700000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-64.80,61.00,-4.83,-5.27,,,,,,,,,0.00,8.11,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.21,4,4.00,,8,19.38,,0.020,10.937,1,1,0.020,10.455,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,8.11,,,0.020,10.937,0.020,10.455,,,,,,,,
2023-03-01 15:42:40.800000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.89,-10.35,24.27,3,-65.89,-10.35,Serving Beam,-64.40,61.00,-4.41,-5.41,,,369,-80.66,-10.88,370,-102.13,-19.57,0.00,7.50,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.19,4,4.00,,15,18.43,,0.030,11.322,1,1,0.030,10.328,371,2074999,27749.96,371_3,3,-76.41,-10.38,3,-76.41,-10.38,Serving Beam,,369,-82.17,-10.48,370,-104.01,-17.78,,,DL NonCA,UL NonCA,0.00,7.50,,,0.030,11.322,0.030,10.328,,,,,,,,
2023-03-01 15:42:40.900000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.62,,,,,-64.42,61.00,-4.11,-5.60,-17.00,,,,,,,,0.00,11.11,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.38,4,4.00,,15,20.36,,0.042,11.960,1,1,0.042,10.536,,,,,,,,,,,,-16.00,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,11.11,,,0.042,11.960,0.042,10.536,,,,,,,,
2023-03-01 15:42:41.000000,-71.089958,42.334621,,,,,,,,,,,5G-NR_NSA(2CA),,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.85,-10.34,24.51,3,-65.85,-10.34,Serving Beam,-64.00,61.00,-4.86,-5.45,,-5.41,369,-81.29,-11.05,370,-102.30,-18.74,0.00,9.09,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.27,4,4.00,0.02,8,18.42,0.09,0.026,8.894,1,1,0.026,8.435,371,2074999,27749.96,371_3,3,-76.41,-10.38,3,-76.41,-10.38,Serving Beam,,369,-84.57,-10.54,370,-104.01,-17.78,,,DL NonCA,UL NonCA,0.00,9.09,0.02,0.09,0.026,8.894,0.026,8.435,0.010,4.021,0.012,3.875,,,,
2023-03-01 15:42:41.100000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.80,-10.34,24.16,3,-65.80,-10.34,Serving Beam,-64.00,61.00,-8.00,-5.90,,,369,-81.86,-10.88,370,-103.58,-20.12,0.00,16.67,2,2.00,2,2.00,2x2_MIMO,SMDL,3,2.10,25,25.40,4,4.00,,8,8.00,,0.092,0.785,1,1,0.092,0.650,371,2074999,27749.96,371_3,3,-77.23,-10.40,3,-77.23,-10.40,Serving Beam,,369,-84.57,-10.54,143,-105.39,-20.25,,,DL NonCA,UL NonCA,0.00,16.67,,,0.092,0.785,0.092,0.650,,,,,0.004,7.983,265,498946
2023-03-01 15:42:41.200000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-64.00,61.00,-8.00,-5.72,,,,,,,,,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,7.21,25,25.00,4,4.00,,8,8.00,,0.170,0.400,1,1,0.170,0.400,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.170,0.400,0.170,0.400,,,,,,,,
2023-03-01 15:42:41.300000,-71.089958,42.334621,-71.089960,42.334620,15:42:41,0,0,0.00,0.00,1,2,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.86,-10.34,24.83,3,-65.86,-10.34,Serving Beam,-64.00,61.00,,-5.00,-17.00,,369,-82.35,-10.75,370,-104.25,-16.05,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,371_3,3,-77.23,-10.40,3,-77.23,-10.40,Serving Beam,-16.00,369,-84.57,-10.54,143,-105.39,-20.25,0.000,0.000,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:41.400000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:41.500000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:42:41.600000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.91,-10.36,,3,-65.91,-10.36,Serving Beam,-64.00,61.00,,-5.00,,,369,-82.38,-10.73,370,-104.39,-16.06,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,371_3,3,-77.23,-10.40,3,-77.23,-10.40,Serving Beam,,369,-84.57,-10.54,143,-105.39,-20.25,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.008,0.003,506,209
2023-03-01 15:42:41.800000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:41.900000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.66,-10.37,24.25,3,-65.66,-10.37,Serving Beam,-64.00,61.00,,-5.00,,,369,-82.38,-10.73,370,-104.39,-16.06,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,371_3,3,-77.23,-10.40,3,-77.23,-10.40,Serving Beam,,369,-84.57,-10.54,143,-105.39,-20.25,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:42.000000,-71.089958,42.334621,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.51,,,,,,,,,,,,,,,,,,,,,0.00,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,0.000,0.000,0.000,,,,,
2023-03-01 15:42:42.100000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:42:42.200000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-65.54,-10.38,,3,-65.54,-10.38,Serving Beam,-64.00,61.00,,,,,369,-82.38,-10.73,370,-104.39,-16.06,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,371_3,3,-77.23,-10.40,3,-77.23,-10.40,Serving Beam,,369,-84.57,-10.54,143,-105.39,-20.25,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:42.300000,-71.089958,42.334621,-71.089960,42.334620,15:42:42,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 15:42:42.400000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:42.500000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,0.000,0.000,0.000,,,,,
2023-03-01 15:42:42.600000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.08,-10.34,,3,-66.08,-10.34,Serving Beam,-64.50,62.00,,-4.50,,,369,-82.38,-10.73,370,-104.39,-16.06,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,371_3,3,-77.23,-10.40,3,-77.23,-10.40,Serving Beam,,369,-84.57,-10.54,143,-105.39,-20.25,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:42:42.700000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,,,,,,,,,,0.00,0.00,1,1.00,1,1.00,2x2_MIMO,SMSL,0,0.00,25,25.00,4,4.00,,8,8.00,,0.001,0.180,1,1,0.001,0.180,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.001,0.180,0.001,0.180,,,,,,,,
2023-03-01 15:42:42.800000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.14,-10.33,24.19,3,-66.14,-10.33,Serving Beam,-65.00,62.00,-7.00,-4.17,,,369,-82.54,-10.57,370,-105.55,-16.11,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:42.900000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:43.000000,-71.089958,42.334621,,,,,,,,,,,5G-NR_NSA,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.16,-10.33,,3,-66.16,-10.33,Serving Beam,-65.00,62.00,,,,-4.03,369,-82.44,-10.68,370,-105.55,-16.11,,,,,,,,,,,,,,,,,,0.00,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:42:43.100000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2023-03-01 15:42:43.200000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:43.300000,-71.089958,42.334621,-71.089960,42.334620,15:42:43,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,
2023-03-01 15:42:43.400000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.16,-10.33,24.02,3,-66.16,-10.33,Serving Beam,-65.00,62.00,,-4.00,,,369,-82.44,-10.68,370,-105.55,-16.11,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:43.500000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:42:43.600000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0,0
2023-03-01 15:42:43.700000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.16,-10.33,24.74,3,-66.16,-10.33,Serving Beam,-65.00,62.00,-7.00,-4.00,,,369,-82.44,-10.68,370,-105.55,-16.11,,0.00,,,1,1.00,,SMSL,,,27,27.00,,,,8,8.00,,0.000,0.085,,1,0.000,0.085,,,,,,,,,,,,,,,,,,,,,,UL NonCA,,0.00,,,0.000,0.085,0.000,0.085,,,,,,,,
2023-03-01 15:42:43.800000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-65.00,62.00,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:44.000000,-71.089958,42.334621,,,,,,,,,,,5G-NR_NSA,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,-3.99,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:42:44.100000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,0.000,0.000,0,0
2023-03-01 15:42:44.200000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.16,-10.33,25.60,3,-66.16,-10.33,Serving Beam,-65.00,62.00,,-4.00,,,369,-81.59,-11.55,370,-106.09,-17.14,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:44.300000,-71.089958,42.334621,-71.089960,42.334620,15:42:44,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:44.500000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.16,-10.33,,3,-66.16,-10.33,Serving Beam,-65.00,62.00,,-4.00,,,369,-81.59,-11.55,370,-106.09,-17.14,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:42:44.600000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:42:44.800000,-71.089958,42.334621,,,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,21,149,371_3,3,-66.16,-10.33,24.19,3,-66.16,-10.33,Serving Beam,-65.00,62.00,,-4.00,,,369,-81.59,-11.55,370,-106.09,-17.14,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:42:44.900000,-71.089958,42.334621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,
2023-03-01 15:42:45.000000,-71.089958,42.334621,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,-2.54,,,,,,,,,,,,,,,,,,,,,0.08,,,1.38,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,0.08,1.60,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.009,,,,
