TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 15:45:17.300000,-71.089928,42.334660,-71.089930,42.334660,15:45:17,167,1,1.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-67.41,-10.36,22.44,3,-67.41,-10.36,Serving Beam,-66.00,64.00,-1.21,-2.19,,,369,-81.56,-10.40,370,-104.66,-12.45,0.00,7.69,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,22.03,4,4.00,,22,26.31,,0.007,11.575,1,1,0.007,10.510,371,2074999,27749.96,371_3,3,-79.60,-10.38,3,-79.60,-10.38,Serving Beam,,369,-80.66,-10.33,143,-107.28,-17.11,,,DL NonCA,UL NonCA,0.00,7.69,,,0.007,11.575,0.007,10.510,,,,,,,,
2023-03-01 15:45:17.400000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.62,,,,,-66.00,63.80,-1.44,-2.32,-31.00,,,,,,,,0.00,12.50,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,22,22.03,4,4.00,,22,26.07,,0.022,11.557,1,1,0.022,10.330,,,,,,,,,,,,-30.00,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,12.50,,,0.022,11.557,0.022,10.330,,,,,,,,
2023-03-01 15:45:17.500000,-71.089928,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-67.36,-10.37,,3,-67.36,-10.37,Serving Beam,-66.00,63.00,-1.63,-3.80,,,369,-81.07,-10.40,370,-104.82,-12.51,0.00,5.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,20.97,4,4.00,,24,26.55,,0.040,10.728,1,1,0.040,10.346,371,2074999,27749.96,371_3,3,-79.60,-10.38,3,-79.60,-10.38,Serving Beam,,369,-80.66,-10.33,143,-107.28,-17.11,,,DL NonCA,UL NonCA,0.00,5.00,,,0.040,10.728,0.040,10.346,0.000,10.176,0.000,10.221,,,,
2023-03-01 15:45:17.600000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.21,,,,,-65.65,63.00,-2.05,-3.27,,,,,,,,,0.00,13.16,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.21,4,4.00,,8,29.29,,0.029,11.972,1,1,0.029,10.330,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,13.16,,,0.029,11.972,0.029,10.330,,,,,0.000,10.221,0,638820
2023-03-01 15:45:17.700000,-71.089928,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-67.13,-10.37,22.55,3,-67.13,-10.37,Serving Beam,-65.00,63.00,-1.38,-3.50,,,369,-81.37,-10.48,370,-104.91,-12.66,0.00,17.07,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,20.38,4,4.00,,24,33.54,,0.014,13.744,1,1,0.014,10.645,371,2074999,27749.96,371_3,3,-80.05,-10.31,3,-80.05,-10.31,Serving Beam,,369,-80.66,-10.33,370,-111.05,-19.08,0.000,0.000,DL NonCA,UL NonCA,0.00,17.07,,,0.014,13.744,0.014,10.645,,,,,,,,
2023-03-01 15:45:17.800000,-71.089928,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.91,-10.37,,3,-66.91,-10.37,Serving Beam,-65.00,63.00,-1.55,-3.27,-30.00,,369,-81.39,-10.52,370,-104.77,-12.59,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.38,4,4.00,,26,26.86,,0.007,10.471,1,1,0.007,10.471,371,2074999,27749.96,371_3,3,-80.05,-10.31,3,-80.05,-10.31,Serving Beam,-29.00,369,-80.66,-10.33,370,-111.05,-19.08,,,DL NonCA,UL NonCA,0.00,0.00,,,0.007,10.471,0.007,10.471,,,,,,,,
2023-03-01 15:45:17.900000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.67,,,,,-65.90,63.40,-1.69,-3.48,,,,,,,,,0.00,5.26,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.14,4,4.00,,8,30.74,,0.070,11.564,1,1,0.070,10.925,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,5.26,,,0.070,11.564,0.070,10.925,,,,,,,,
2023-03-01 15:45:18.000000,-71.089928,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-67.09,-10.37,,3,-67.09,-10.37,Serving Beam,-66.00,64.00,-1.26,-2.52,,-2.06,369,-81.03,-10.49,370,-104.64,-12.61,0.00,10.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.11,4,4.00,0.30,24,28.40,1.44,0.020,11.989,1,1,0.020,10.863,371,2074999,27749.96,371_3,3,-80.05,-10.31,3,-80.05,-10.31,Serving Beam,,369,-80.66,-10.27,370,-111.05,-19.08,,,DL NonCA,UL NonCA,0.00,10.00,0.30,1.44,0.020,11.989,0.020,10.863,0.000,10.360,0.000,10.221,,,,
2023-03-01 15:45:18.100000,-71.089928,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-67.28,-10.37,22.41,3,-67.28,-10.37,Serving Beam,-66.00,64.00,-1.32,-2.68,-31.00,,369,-80.55,-10.49,370,-104.61,-12.62,0.00,10.53,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.06,4,4.00,,24,28.71,,0.029,11.375,1,1,0.029,10.202,371,2074999,27749.96,371_3,3,-79.60,-10.35,3,-79.60,-10.35,Serving Beam,-30.00,369,-80.66,-10.27,370,-109.09,-17.45,0.000,0.000,DL NonCA,UL NonCA,0.00,10.53,,,0.029,11.375,0.029,10.202,,,,,0.000,10.178,0,637416
2023-03-01 15:45:18.200000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.94,,,,,-66.00,64.00,-1.29,-2.33,,,,,,,,,0.00,7.69,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,21.06,4,4.00,,20,27.44,,0.013,11.228,1,1,0.013,10.337,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,7.69,,,0.013,11.228,0.013,10.337,,,,,,,,
2023-03-01 15:45:18.300000,-71.089928,42.334660,-71.089930,42.334660,15:45:18,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-67.54,-10.37,,3,-67.54,-10.37,Serving Beam,-66.00,64.00,-1.11,-2.27,,,369,-80.48,-10.48,370,-105.00,-12.70,0.00,11.11,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,20.94,4,4.00,,20,30.53,,0.012,12.107,1,1,0.012,10.807,371,2074999,27749.96,371_3,3,-79.60,-10.35,3,-79.60,-10.35,Serving Beam,,369,-80.66,-10.27,370,-109.09,-17.45,,,DL NonCA,UL NonCA,0.00,11.11,,,0.012,12.107,0.012,10.807,,,,,,,,
2023-03-01 15:45:18.400000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.20,,,,,-66.00,64.00,-1.42,-2.14,-28.00,,,,,,,,0.00,9.76,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,21,20.54,4,4.00,,8,27.93,,0.016,10.854,1,1,0.016,10.302,,,,,,,,,,,,-27.00,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,9.76,,,0.016,10.854,0.016,10.302,,,,,,,,
2023-03-01 15:45:18.500000,-71.089928,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-67.63,-10.37,22.66,3,-67.63,-10.37,Serving Beam,-66.00,64.00,-1.17,-2.20,,,369,-80.55,-10.46,370,-105.03,-12.89,0.00,19.05,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.18,4,4.00,,22,31.12,,0.022,12.856,1,1,0.022,10.254,371,2074999,27749.96,371_3,3,-79.60,-10.35,3,-79.60,-10.35,Serving Beam,,369,-80.66,-10.27,370,-109.09,-17.45,,,DL NonCA,UL NonCA,0.00,19.05,,,0.022,12.856,0.022,10.254,0.000,10.267,0.000,10.176,,,,
2023-03-01 15:45:18.600000,-71.089928,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-67.64,-10.37,,3,-67.64,-10.37,Serving Beam,-66.00,63.00,-1.32,-3.08,,,369,-80.57,-10.47,370,-104.82,-12.97,0.00,2.56,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,19,19.32,4,4.00,,24,30.49,,0.015,11.345,1,1,0.015,11.168,371,2074999,27749.96,371_3,3,-79.60,-10.35,3,-79.60,-10.35,Serving Beam,,369,-80.66,-10.27,370,-110.23,-18.02,,,DL NonCA,UL NonCA,0.00,2.56,,,0.015,11.345,0.015,11.168,,,,,0.000,10.221,0,638820
2023-03-01 15:45:18.700000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.60,,,,,-66.00,63.00,-1.66,-3.33,-27.00,,,,,,,,0.00,9.76,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.19,4,4.00,,26,29.29,,0.014,11.071,1,1,0.014,9.780,,,,,,,,,,,,-26.00,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,9.76,,,0.014,11.071,0.014,9.780,,,,,,,,
2023-03-01 15:45:18.800000,-71.089928,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-67.56,-10.34,,3,-67.56,-10.34,Serving Beam,-65.65,63.00,-1.92,-3.33,,,369,-80.59,-10.48,370,-104.66,-12.84,0.00,9.09,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.15,4,4.00,,8,27.52,,0.022,11.865,1,1,0.022,10.961,371,2074999,27749.96,371_3,3,-79.60,-10.35,3,-79.60,-10.35,Serving Beam,,369,-79.88,-10.33,143,-107.15,-16.07,,,DL NonCA,UL NonCA,0.00,9.09,,,0.022,11.865,0.022,10.961,,,,,,,,
2023-03-01 15:45:18.900000,-71.089928,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-67.16,-10.34,23.58,3,-67.16,-10.34,Serving Beam,-65.00,63.00,-2.42,-3.35,,,369,-80.39,-10.47,370,-104.88,-12.72,0.00,5.26,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.06,4,4.00,,26,27.42,,0.012,10.580,1,1,0.012,10.364,371,2074999,27749.96,371_3,3,-79.61,-10.34,3,-79.61,-10.34,Serving Beam,,369,-79.88,-10.33,143,-107.15,-16.07,,,DL NonCA,UL NonCA,0.00,5.26,,,0.012,10.580,0.012,10.364,,,,,,,,
2023-03-01 15:45:19.000000,-71.089928,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,23.49,,,,,-65.00,62.80,-2.14,-3.50,-22.00,-3.74,,,,,,,0.00,9.76,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,20.16,4,4.00,0.04,8,29.32,0.57,0.032,10.957,1,1,0.032,10.513,,,,,,,,,,,,-21.00,,,,,,,0.000,0.000,DL NonCA,UL NonCA,0.00,9.76,0.04,0.57,0.032,10.957,0.032,10.513,0.000,9.329,0.000,9.169,,,,
2023-03-01 15:45:19.100000,-71.089928,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.92,-10.38,,3,-66.92,-10.38,Serving Beam,-65.00,62.00,-2.62,-4.27,,,369,-80.28,-10.41,370,-105.05,-12.84,0.00,10.53,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,19.74,4,4.00,,14,29.53,,0.009,10.896,1,1,0.009,10.416,371,2074999,27749.96,371_3,3,-79.61,-10.34,3,-79.61,-10.34,Serving Beam,,369,-79.88,-10.33,143,-107.15,-16.07,,,DL NonCA,UL NonCA,0.00,10.53,,,0.009,10.896,0.009,10.416,,,,,0.000,10.242,0,638820
2023-03-01 15:45:19.200000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.48,,,,,-65.00,62.00,-2.05,-4.36,,,,,,,,,0.00,9.52,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,19.55,4,4.00,,28,29.33,,0.015,10.874,1,1,0.015,10.171,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,9.52,,,0.015,10.874,0.015,10.171,,,,,,,,
2023-03-01 15:45:19.300000,-71.089928,42.334660,-71.089930,42.334660,15:45:19,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.60,-10.40,22.66,3,-66.60,-10.40,Serving Beam,-65.00,62.00,-2.72,-4.72,-22.00,,369,-80.69,-10.41,370,-105.08,-13.09,0.00,3.33,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,20,19.93,4,4.00,,26,27.50,,0.041,8.049,1,1,0.041,7.924,371,2074999,27749.96,371_3,3,-79.61,-10.34,3,-79.61,-10.34,Serving Beam,-21.00,369,-79.88,-10.33,370,-105.54,-12.25,0.000,0.000,DL NonCA,UL NonCA,0.00,3.33,,,0.041,8.049,0.041,7.924,,,,,,,,
2023-03-01 15:45:19.400000,-71.089928,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.41,-10.40,,3,-66.41,-10.40,Serving Beam,-65.00,62.00,-6.67,-4.64,,,369,-81.49,-10.41,370,-104.88,-12.64,0.00,33.33,2,2.00,2,2.00,2x2_MIMO,SMDL,0,2.75,21,20.50,4,4.00,,8,8.67,,0.107,0.281,1,1,0.107,0.184,371,2074999,27749.96,371_3,3,-79.61,-10.34,3,-79.61,-10.34,Serving Beam,,369,-79.88,-10.33,370,-105.54,-12.25,,,DL NonCA,UL NonCA,0.00,33.33,,,0.107,0.281,0.107,0.184,,,,,,,,
2023-03-01 15:45:19.500000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.22,,,,,-65.00,62.00,-7.00,-4.70,,,,,,,,,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,4.44,20,20.00,4,5.00,,8,8.00,,0.192,0.529,1,1,0.192,0.529,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.192,0.529,0.192,0.529,0.011,0.010,0.012,0.009,,,,
2023-03-01 15:45:19.600000,-71.089928,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.28,-10.40,,3,-66.28,-10.40,Serving Beam,-65.00,62.00,,-4.00,,,369,-82.05,-10.50,370,-104.91,-12.33,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,371_3,3,-79.61,-10.34,3,-79.61,-10.34,Serving Beam,,369,-81.61,-10.41,370,-105.54,-12.25,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.012,3.688,773,230992
2023-03-01 15:45:19.800000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:19.900000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,22.75,,,,,-65.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:20.000000,-71.089928,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.09,-10.39,,3,-66.09,-10.39,Serving Beam,-65.00,62.00,,-4.00,,-4.44,369,-82.10,-10.54,370,-105.25,-12.35,,,,,,,,,,,,,,,0.00,,,0.00,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,371_3,3,-79.94,-10.36,3,-79.94,-10.36,Serving Beam,,369,-81.61,-10.41,370,-105.54,-12.25,,,,,,,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:45:20.100000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:45:20.300000,-71.089928,42.334660,-71.089930,42.334660,15:45:20,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.06,-10.39,,3,-66.06,-10.39,Serving Beam,-65.00,62.00,,-4.00,,,369,-82.10,-10.54,370,-105.25,-12.35,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,371_3,3,-79.94,-10.36,3,-79.94,-10.36,Serving Beam,,369,-81.61,-10.41,370,-105.54,-12.25,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:20.400000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,,0.000,,,,,,,,,
2023-03-01 15:45:20.500000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:45:20.600000,-71.089928,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.05,-10.39,23.73,3,-66.05,-10.39,Serving Beam,-65.00,62.00,-7.00,-4.00,-22.00,,369,-82.10,-10.54,370,-105.25,-12.35,,0.00,,,1,1.00,,SMSL,,,21,21.00,,,,8,8.00,,0.000,0.072,,1,0.000,0.072,371,2074999,27749.96,371_3,3,-79.94,-10.36,3,-79.94,-10.36,Serving Beam,-21.00,369,-81.61,-10.41,370,-105.54,-12.25,0.000,0.000,,UL NonCA,,0.00,,,0.000,0.072,0.000,0.072,,,,,0.000,0.000,0,0
2023-03-01 15:45:20.700000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-65.00,62.00,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:20.800000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:20.900000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,23.24,,,,,-65.00,,,-4.40,-23.00,,,,,,,,0.00,,1,1.00,,,2x2_MIMO,,0,0.00,,,4,4.00,,,,,0.001,0.000,1,,0.001,0.000,,,,,,,,,,,,,,,,,,,,,DL NonCA,,0.00,,,,0.001,0.000,0.001,0.000,,,,,,,,
2023-03-01 15:45:21.000000,-71.089928,42.334660,,,,,,,,,,,5G-NR_NSA,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.05,-10.39,23.33,3,-66.05,-10.39,Serving Beam,-65.00,62.00,,-4.00,,-4.07,369,-82.23,-10.66,370,-104.63,-12.90,,,,,,,,,,,,,,,,,,0.00,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:45:21.100000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
2023-03-01 15:45:21.200000,-71.089928,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,,3,27,155,371_3,3,-66.05,-10.39,,3,-66.05,-10.39,Serving Beam,-65.00,,,,,,369,-82.05,-10.64,370,-104.62,-12.88,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:21.300000,-71.089928,42.334660,-71.089930,42.334660,15:45:21,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,,,,,,-65.00,63.00,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:21.400000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-65.00,,,-3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:45:21.500000,-71.089928,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,22.98,,,,,-65.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
2023-03-01 15:45:21.600000,-71.089928,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-66.05,-10.39,,3,-66.05,-10.39,Serving Beam,-65.00,62.00,,-3.00,,,369,-82.05,-10.64,370,-104.62,-12.88,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.000,0.000,0,0
