TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF RI,5G KPI SCell[1] RF RI1 Rate,5G KPI SCell[1] RF RI2 Rate,5G KPI SCell[1] RF RI3 Rate,5G KPI SCell[1] RF RI4 Rate,5G KPI SCell[1] RF CQI,5G KPI SCell[1] RF PMI i(2),5G KPI SCell[1] RF LI,5G KPI SCell[1] RF LI1 Rate,5G KPI SCell[1] RF LI2 Rate,5G KPI SCell[1] RF LI3 Rate,5G KPI SCell[1] RF LI4 Rate,5G KPI SCell[1] RF CRI,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 15:48:37.200000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.76,-10.38,23.96,3,-65.76,-10.38,Serving Beam,-63.85,61.00,,,,,,,,,,,,,,-0.09,-5.41,,,369,-82.77,-10.56,370,-98.55,-14.14,0.00,14.06,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,14,14.75,4,4.00,,66,60.66,,0.073,53.521,1,1,0.073,45.751,371,2074999,27749.96,371_3,3,-77.00,-10.39,3,-77.00,-10.39,Serving Beam,,,,,,,,,,,,,,,369,-81.98,-10.61,370,-103.55,-14.93,40.362,36.817,DL NonCA,UL 2CA,0.00,11.61,,,0.073,93.884,0.073,82.568,,,,,,,,
2023-03-01 15:48:37.300000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.35,-10.38,23.38,3,-65.35,-10.38,Serving Beam,-63.32,61.00,,,,,,,,,,,,,,-0.41,-6.09,,,369,-83.90,-10.75,370,-98.66,-13.49,0.00,4.72,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,17,15.94,4,4.00,,66,58.00,,0.055,49.290,1,1,0.055,47.188,371,2074999,27749.96,371_3,3,-77.83,-10.31,3,-77.83,-10.31,Serving Beam,,,,,,,,,,,,,,,369,-81.98,-10.61,,,,36.722,32.874,DL NonCA,UL 2CA,0.00,6.95,,,0.055,86.012,0.055,80.062,,,,,,,,
2023-03-01 15:48:37.400000,-71.089981,42.334660,-71.089980,42.334660,15:48:37,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,23.69,,,,,-64.50,61.00,,,,,,,,,,,,,,-0.95,-5.85,,,,,,,,,0.00,9.09,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,18.02,4,4.00,,66,59.59,,0.072,52.264,1,1,0.072,48.120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.718,29.293,DL NonCA,UL 2CA,0.00,9.19,,,0.072,83.982,0.072,77.413,,,,,,,,
2023-03-01 15:48:37.500000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.70,-10.38,24.44,3,-65.70,-10.38,Serving Beam,-65.00,61.80,,,,,,,,,,,,,,0.23,-5.91,-29.00,,369,-84.15,-10.66,370,-99.34,-13.79,0.00,7.48,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,18.16,4,4.00,,66,65.90,,0.083,80.931,1,1,0.083,74.517,371,2074999,27749.96,371_3,3,-77.83,-10.31,3,-77.83,-10.31,Serving Beam,,,,,,,,,,,,,,-21.00,369,-81.98,-10.61,370,-102.09,-12.25,4.847,4.847,DL NonCA,UL 2CA,0.00,7.01,,,0.083,85.778,0.083,79.363,0.000,76.040,0.000,76.512,,,,
2023-03-01 15:48:37.600000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.67,,,,,-65.00,62.00,,,,,,,,,,,,,,0.67,-4.82,,,,,,,,,0.00,13.85,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,16.46,4,4.00,,66,58.25,,0.075,58.465,1,1,0.075,50.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.917,30.604,DL NonCA,UL 2CA,0.00,12.09,,,0.075,92.382,0.075,81.187,,,,,0.000,76.216,0,4753944
2023-03-01 15:48:37.700000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.91,-10.38,24.10,3,-65.91,-10.38,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,0.34,-4.93,,,369,-84.36,-10.67,370,-100.46,-14.63,0.00,4.96,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,13,13.29,4,4.00,,66,60.93,,0.071,43.861,1,1,0.071,41.581,371,2074999,27749.96,371_3,3,-77.83,-10.31,3,-77.83,-10.31,Serving Beam,,,,,,,,,,,,,,,369,-81.98,-10.61,370,-102.09,-12.25,42.321,38.540,DL NonCA,UL 2CA,0.00,6.28,,,0.071,86.182,0.071,80.121,,,,,,,,
2023-03-01 15:48:37.800000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.99,-10.34,25.19,3,-65.99,-10.34,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,0.38,-5.08,-29.00,,369,-84.77,-10.73,370,-101.20,-15.66,0.00,10.45,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,13,13.26,4,4.00,,66,57.63,,0.079,44.221,1,1,0.079,40.945,371,2074999,27749.96,371_3,3,-77.83,-10.31,3,-77.83,-10.31,Serving Beam,,,,,,,,,,,,,,-21.00,369,-81.98,-10.61,370,-102.09,-12.25,43.731,39.065,DL NonCA,UL 2CA,0.00,11.20,,,0.079,87.952,0.079,80.010,,,,,,,,
2023-03-01 15:48:37.900000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.10,,,,,-64.26,61.20,,,,,,,,,,,,,,0.86,-5.76,,,,,,,,,0.00,10.83,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,14,14.88,4,4.00,,66,62.50,,0.067,53.099,1,1,0.067,47.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.094,34.048,DL NonCA,UL 2CA,0.00,10.28,,,0.067,91.194,0.067,81.583,,,,,,,,
2023-03-01 15:48:38.000000,-71.089981,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.65,-10.34,24.07,3,-65.65,-10.34,Serving Beam,-64.00,61.20,,,,,,,,,,,,,,0.68,-5.91,,3.60,369,-85.66,-10.77,370,-101.32,-15.45,0.00,11.48,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,14,14.44,4,4.00,0.64,66,61.57,9.12,0.073,51.219,1,1,0.073,45.663,371,2074999,27749.96,371_3,3,-77.66,-10.38,3,-77.66,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-84.27,-10.73,370,-102.09,-12.25,36.656,34.872,DL NonCA,UL 2CA,0.00,9.18,0.64,15.45,0.073,87.875,0.073,80.535,0.000,77.116,0.000,76.446,,,,
2023-03-01 15:48:38.100000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.46,-10.34,22.89,3,-65.46,-10.34,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,1.31,-5.03,-29.00,,369,-85.84,-10.64,,,,0.00,11.21,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,14,14.38,4,4.00,,66,58.20,,0.068,45.459,1,1,0.068,39.491,371,2074999,27749.96,371_3,3,-77.14,-10.42,3,-77.14,-10.42,Serving Beam,,,,,,,,,,,,,,-21.00,369,-84.27,-10.73,370,-102.09,-12.25,40.547,39.550,DL NonCA,UL 2CA,0.00,8.37,,,0.068,86.006,0.068,79.041,,,,,0.000,76.535,0,4783428
2023-03-01 15:48:38.200000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.09,,,,,-64.55,62.00,,,,,,,,,,,,,,1.13,-5.06,,,,,,,,,0.00,2.70,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,18,16.10,4,4.00,,66,56.70,,0.079,46.803,1,1,0.079,45.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.469,37.972,DL NonCA,UL 2CA,0.00,7.07,,,0.079,90.272,0.079,83.730,,,,,,,,
2023-03-01 15:48:38.300000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.74,-10.35,22.45,3,-65.74,-10.35,Serving Beam,-64.24,61.20,,,,,,,,,,,,,,0.82,-5.48,,,369,-85.52,-10.55,,,,0.00,11.45,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,14,15.41,4,4.00,,58,53.98,,0.073,48.279,1,1,0.073,43.642,371,2074999,27749.96,371_3,3,-77.14,-10.42,3,-77.14,-10.42,Serving Beam,,,,,,,,,,,,,,,369,-84.27,-10.73,370,-111.30,-20.06,39.135,35.368,DL NonCA,UL 2CA,0.00,10.55,,,0.073,87.414,0.073,79.010,,,,,,,,
2023-03-01 15:48:38.400000,-71.089981,42.334660,-71.089980,42.334660,15:48:38,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,24.30,,,,,-63.80,61.00,,,,,,,,,,,,,,0.41,-5.97,-29.00,,,,,,,,0.00,8.27,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,14,13.57,4,4.00,,66,57.62,,0.057,46.741,1,1,0.057,44.575,,,,,,,,,,,,,,,,,,,,,,,,,-21.00,,,,,,,37.503,35.654,DL NonCA,UL 2CA,0.00,7.44,,,0.057,84.244,0.057,80.229,,,,,,,,
2023-03-01 15:48:38.500000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.50,-10.35,24.10,3,-65.50,-10.35,Serving Beam,-63.37,61.00,,,,,,,,,,,,,,1.26,-6.09,,,369,-85.56,-10.52,370,-101.30,-16.95,0.00,8.73,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,14,14.03,4,4.00,,66,59.84,,0.088,50.073,1,1,0.088,46.823,371,2074999,27749.96,371_3,3,-77.14,-10.42,3,-77.14,-10.42,Serving Beam,,,,,,,,,,,,,,,369,-84.27,-10.73,370,-111.30,-20.06,36.856,32.886,DL NonCA,UL 2CA,0.00,9.91,,,0.088,86.929,0.088,79.709,0.000,73.487,0.000,76.624,,,,
2023-03-01 15:48:38.600000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.38,-10.35,25.41,3,-65.38,-10.35,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,1.43,-5.94,,,369,-85.66,-10.48,370,-100.34,-15.94,0.00,8.40,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,14,14.43,4,4.00,,66,60.23,,0.072,47.735,1,1,0.072,44.361,371,2074999,27749.96,371_3,3,-77.14,-10.42,3,-77.14,-10.42,Serving Beam,,,,,,,,,,,,,,,369,-84.27,-10.73,370,-111.30,-20.06,40.944,36.797,DL NonCA,UL 2CA,0.00,9.48,,,0.072,88.679,0.072,81.158,,,,,0.000,76.539,0,4793256
2023-03-01 15:48:38.700000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.86,,,,,-64.00,61.00,,,,,,,,,,,,,,1.91,-5.93,-28.00,,,,,,,,0.00,9.72,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,14,14.16,4,4.00,,66,65.04,,0.062,62.150,1,1,0.062,55.977,,,,,,,,,,,,,,,,,,,,,,,,,-19.00,,,,,,,4.189,4.189,DL NonCA,UL 2CA,0.00,9.15,,,0.062,66.338,0.062,60.165,,,,,,,,
2023-03-01 15:48:38.800000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.48,-10.35,24.16,3,-65.48,-10.35,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,2.29,-5.93,,,369,-85.63,-10.52,370,-100.34,-16.02,0.00,11.48,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,14,14.19,4,4.00,,66,59.85,,0.062,48.413,1,1,0.062,43.236,371,2074999,27749.96,371_3,3,-77.14,-10.42,3,-77.14,-10.42,Serving Beam,,,,,,,,,,,,,,,369,-84.83,-10.64,370,-112.21,-15.62,38.412,37.162,DL NonCA,UL 2CA,0.00,8.25,,,0.062,86.824,0.062,80.397,,,,,,,,
2023-03-01 15:48:38.900000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.48,-10.35,23.52,3,-65.48,-10.35,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,1.99,-6.18,,,369,-85.74,-10.53,370,-101.20,-16.88,0.00,8.04,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,14,14.21,4,4.00,,66,56.80,,0.077,41.506,1,1,0.077,39.843,371,2074999,27749.96,371_3,3,-77.53,-10.35,3,-77.53,-10.35,Serving Beam,,,,,,,,,,,,,,,369,-84.83,-10.64,370,-112.21,-15.62,44.118,38.330,DL NonCA,UL 2CA,0.00,9.47,,,0.077,85.624,0.077,78.173,,,,,,,,
2023-03-01 15:48:39.000000,-71.089981,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,22.74,,,,,-64.00,61.00,,,,,,,,,,,,,,2.85,-5.82,-28.00,-3.32,,,,,,,0.00,11.63,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.78,15,14.86,4,4.00,0.04,66,63.38,1.04,0.066,41.153,1,1,0.066,36.194,,,,,,,,,,,,,,,,,,,,,,,,,-19.00,,,,,,,8.879,8.251,DL NonCA,UL 2CA,0.00,11.00,0.04,1.20,0.066,50.032,0.066,44.445,0.010,,0.012,,,,,
2023-03-01 15:48:39.100000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.48,-10.35,25.07,3,-65.48,-10.35,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-4.86,-5.82,,,369,-86.01,-10.62,370,-100.81,-15.45,0.00,20.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,4.04,12,11.50,4,4.00,,8,8.40,,0.080,0.279,1,1,0.080,0.220,371,2074999,27749.96,371_3,3,-77.53,-10.35,3,-77.53,-10.35,Serving Beam,,,,,,,,,,,,,,,369,-84.83,-10.64,370,-112.21,-15.62,,,DL NonCA,UL NonCA,0.00,20.00,,,0.080,0.279,0.080,0.220,,,,,0.004,55.201,265,3443139
2023-03-01 15:48:39.200000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.88,,,,,-64.00,62.00,,,,,,,,,,,,,,-4.20,-5.04,,,,,,,,,0.00,25.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,2.75,11,10.33,4,4.00,,8,8.50,,0.179,0.138,1,1,0.179,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,25.00,,,0.179,0.138,0.179,0.105,,,,,,,,
2023-03-01 15:48:39.300000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.48,-10.35,,3,-65.48,-10.35,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,,-4.00,,,369,-85.63,-10.70,370,-100.41,-15.23,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,371_3,3,-77.53,-10.35,3,-77.53,-10.35,Serving Beam,,,,,,,,,,,,,,,369,-84.83,-10.64,370,-112.21,-15.62,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:48:39.400000,-71.089981,42.334660,-71.089980,42.334660,15:48:39,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01 15:48:39.500000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.46,-10.36,,3,-65.46,-10.36,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,,-4.00,,,369,-85.61,-10.71,370,-100.25,-15.52,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,371_3,3,-77.53,-10.35,3,-77.53,-10.35,Serving Beam,,,,,,,,,,,,,,,369,-84.83,-10.64,370,-112.21,-15.62,,,,,,,,,0.000,0.000,0.000,0.000,0.004,4.160,0.003,4.444,,,,
2023-03-01 15:48:39.600000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,,,,,,,,,,38.89,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,7,5.64,11,11.00,4,4.67,,8,8.00,,0.118,0.589,1,1,0.062,0.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,38.89,0.00,,,0.118,0.589,0.062,0.589,,,,,0.008,0.003,509,209
2023-03-01 15:48:39.700000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.45,-10.36,23.97,3,-65.45,-10.36,Serving Beam,-64.00,61.33,,,,,,,,,,,,,,-4.00,-5.16,-28.00,,369,-85.57,-10.69,370,-99.70,-16.52,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,2.38,12,12.00,4,4.00,,8,8.00,,0.039,0.044,1,1,0.039,0.044,371,2074999,27749.96,371_3,3,-77.53,-10.35,3,-77.53,-10.35,Serving Beam,,,,,,,,,,,,,,-19.00,369,-84.83,-10.64,370,-112.21,-15.62,0.000,0.000,DL NonCA,UL NonCA,0.00,0.00,,,0.039,0.044,0.039,0.044,,,,,,,,
2023-03-01 15:48:39.800000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-64.00,61.00,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:48:40.000000,-71.089981,42.334660,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.45,-10.36,23.45,3,-65.45,-10.36,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-5.00,-5.63,-28.00,-4.76,369,-85.59,-10.71,370,-99.90,-15.95,27.27,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,4.63,12,12.00,4,4.36,0.01,8,8.00,0.00,0.044,0.101,1,1,0.027,0.101,371,2074999,27749.96,371_3,3,-77.53,-10.35,3,-77.53,-10.35,Serving Beam,,,,,,,,,,,,,,-19.00,369,-85.13,-10.47,370,-108.84,-18.11,0.000,0.000,DL NonCA,UL NonCA,27.27,0.00,0.01,0.00,0.044,0.101,0.027,0.101,0.001,0.001,0.001,0.001,,,,
2023-03-01 15:48:40.100000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-64.00,61.00,,,,,,,,,,,,,,,-5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.005,0.005,289,288
2023-03-01 15:48:40.300000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.45,-10.36,,3,-65.45,-10.36,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,,-4.00,,,369,-85.83,-10.85,370,-98.45,-15.07,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,371,2074999,27749.96,371_3,3,-77.61,-10.38,3,-77.61,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-85.13,-10.47,370,-108.84,-18.11,,,,,,,,,0.000,0.000,0.000,0.000,,,,,,,,
2023-03-01 15:48:40.400000,-71.089981,42.334660,-71.089980,42.334660,15:48:40,0,0,0.00,0.00,1,2,,,,,,,,,,,,,,,,,,,,,,,-64.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,8,9.25,12,12.00,4,4.00,,8,8.00,,0.034,0.545,1,1,0.034,0.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DL NonCA,UL NonCA,0.00,0.00,,,0.034,0.545,0.034,0.545,,,,,,,,
2023-03-01 15:48:40.500000,-71.089981,42.334660,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,27,155,371_3,3,-65.45,-10.36,23.67,3,-65.45,-10.36,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-4.00,-4.43,,,369,-86.19,-10.88,370,-98.45,-15.07,0.00,0.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,13,13.00,4,4.00,,8,8.00,,0.010,0.047,1,1,0.010,0.047,371,2074999,27749.96,371_3,3,-77.61,-10.38,3,-77.61,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-85.13,-10.47,370,-108.84,-18.11,,,DL NonCA,UL NonCA,0.00,0.00,,,0.010,0.047,0.010,0.047,0.001,,0.001,,,,,
2023-03-01 15:48:40.600000,-71.089981,42.334660,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,,,,,,-64.00,62.00,,,,,,,,,,,,,,,-4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,,,0.000,0.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,0.000,,,,,0.001,0.001,72,72
