TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Subcarrier Spacing,5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 DL BLER [%],5G KPI SCell[1] Layer1 DL Layer Num (Mode),5G KPI SCell[1] Layer1 DL Layer Num (Avg),5G KPI SCell[1] Layer1 DL MCS (Mode),5G KPI SCell[1] Layer1 DL MCS (Avg),5G KPI SCell[1] Layer1 DL RB Num (Mode),5G KPI SCell[1] Layer1 DL RB Num (Avg),5G KPI SCell[1] Layer1 DL RB Num (Including 0),5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer1 DL BWP ID,5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-03 20:34:26.000000,-71.089951,42.334702,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.85,-10.36,23.42,26,-66.85,-10.36,Serving Beam,-65.00,62.60,0.30,-4.24,,16.54,369,-87.56,-11.80,370,-104.80,-17.58,0.00,9.30,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.82,4,4.00,1.12,66,58.59,6.19,0.100,85.053,1,1,0.100,76.723,371,2074999,27749.96,,371_26,26,-80.27,-10.38,26,-80.27,-10.38,Serving Beam,,369,-93.93,-14.16,370,-104.52,-15.70,,,,,,,,,0.000,124.818,,0.000,124.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.46,1.12,16.12,0.100,209.872,0.100,201.282,0.000,201.321,0.000,273.547,,,,
2023-03-03 20:34:26.100000,-71.089951,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.63,,,,,-65.00,62.00,-0.70,-5.02,,,,,,,,,0.00,8.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.25,4,4.00,,66,53.21,,0.092,66.039,1,1,0.092,61.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,165.081,,0.000,153.603,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.21,,,0.092,231.120,0.092,215.251,,,,,,,,
2023-03-03 20:34:26.200000,-71.089951,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.70,-10.36,23.56,26,-66.70,-10.36,Serving Beam,-65.00,62.00,-0.30,-5.19,-34.00,,369,-87.20,-11.83,370,-104.37,-16.95,0.00,9.41,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.12,4,4.00,,66,60.99,,0.094,90.949,1,1,0.094,81.220,371,2074999,27749.96,,371_26,26,-80.55,-10.37,26,-80.55,-10.37,Serving Beam,-28.00,369,-93.93,-14.16,370,-104.52,-15.70,,,,,,,,,0.000,127.859,,0.000,102.092,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,15.58,,,0.094,218.808,0.094,183.311,,,,,,,,
2023-03-03 20:34:26.300000,-71.089951,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.13,,,,,-65.00,62.00,-0.93,-5.21,,,,,,,,,0.00,9.72,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.23,4,4.00,,66,54.26,,0.092,64.855,1,1,0.092,58.318,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,163.416,,0.000,154.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.85,,,0.092,228.272,0.092,212.552,,,,,,,,
2023-03-03 20:34:26.400000,-71.089951,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.69,-10.36,22.80,26,-66.69,-10.36,Serving Beam,-65.00,62.00,-0.77,-5.11,,,369,-86.98,-11.84,370,-105.41,-17.20,0.00,8.42,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.14,4,4.00,,66,57.41,,0.100,90.920,1,1,0.100,82.681,371,2074999,27749.96,,371_26,26,-80.91,-10.31,26,-80.91,-10.31,Serving Beam,,369,-97.39,-12.95,370,-104.52,-15.70,,,,,,,,,0.000,117.716,,0.000,113.225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.62,,,0.100,208.636,0.100,195.906,,,,,0.000,3271.292,0,204864660
2023-03-03 20:34:26.500000,-71.089951,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.66,-10.36,23.23,26,-66.66,-10.36,Serving Beam,-65.00,62.00,-0.43,-5.33,-34.00,,369,-87.02,-11.85,,,,0.00,10.75,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.16,4,4.00,,66,57.86,,0.102,92.407,1,1,0.102,80.567,371,2074999,27749.96,,371_26,26,-80.91,-10.31,26,-80.91,-10.31,Serving Beam,-28.00,369,-97.39,-12.95,370,-104.52,-15.70,,,,,,,,,0.000,121.699,,0.000,108.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,12.80,,,0.102,214.106,0.102,188.830,0.000,199.633,0.000,274.778,,,,
2023-03-03 20:34:26.600000,-71.089951,42.334702,-71.089950,42.334700,20:34:26,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,23.87,,,,,-65.00,62.00,-0.57,-5.10,,,,,,,,,0.00,7.53,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.09,4,4.00,,66,57.41,,0.097,90.799,1,1,0.097,83.598,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,123.847,,0.000,116.258,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.80,,,0.097,214.646,0.097,199.856,,,,,,,,
2023-03-03 20:34:26.700000,-71.089951,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.67,-10.39,24.49,26,-66.67,-10.39,Serving Beam,-65.00,62.00,-0.84,-5.03,,,369,-87.00,-12.33,370,-103.88,-16.16,0.00,11.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.16,4,4.00,,66,55.33,,0.056,67.357,1,1,0.056,59.430,371,2074999,27749.96,,371_26,26,-80.91,-10.31,26,-80.91,-10.31,Serving Beam,,369,-97.39,-12.95,370,-104.52,-15.70,,,,,,,,,0.000,167.112,,0.000,153.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.87,,,0.056,234.469,0.056,212.610,,,,,,,,
2023-03-03 20:34:26.800000,-71.089951,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.73,-10.39,23.16,26,-66.73,-10.39,Serving Beam,-65.00,62.00,-0.68,-4.97,,,369,-87.15,-12.62,370,-102.56,-15.96,0.00,6.67,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.10,4,4.00,,66,56.76,,0.056,84.377,1,1,0.056,78.290,371,2074999,27749.96,,371_26,26,-80.91,-10.31,26,-80.91,-10.31,Serving Beam,,369,-97.39,-12.95,370,-106.87,-17.04,,,,,,,,,0.000,119.256,,0.000,113.763,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.40,,,0.056,203.633,0.056,192.053,,,,,,,,
2023-03-03 20:34:26.900000,-71.089951,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.39,,,,,-65.00,62.00,-0.30,-5.33,-34.00,,,,,,,,0.00,8.89,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.33,4,4.00,,66,57.87,,0.105,92.983,1,1,0.105,84.450,,,,,,,,,,,,,-28.00,,,,,,,,,,,,,,,0.000,118.065,,0.000,114.594,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.67,,,0.105,211.049,0.105,199.044,,,,,0.000,3285.349,0,204923628
2023-03-03 20:34:27.000000,-71.089951,42.334702,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.87,-10.39,22.63,26,-66.87,-10.39,Serving Beam,-65.00,62.00,0.35,-5.20,,15.27,369,-87.52,-12.85,370,-102.00,-15.46,0.00,6.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,1.14,65,57.76,6.89,0.095,91.119,1,1,0.095,85.896,371,2074999,27749.96,,371_26,26,-79.81,-10.37,26,-79.81,-10.37,Serving Beam,,369,-97.16,-13.41,370,-106.87,-17.04,,,,,,,,,0.000,117.467,,0.000,113.973,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.86,1.14,16.13,0.095,208.586,0.095,199.869,0.000,198.229,0.000,266.541,,,,
2023-03-03 20:34:27.100000,-71.089951,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.03,,,,,-65.00,62.00,-0.02,-5.16,,,,,,,,,0.00,13.54,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.61,4,4.00,,65,52.79,,0.102,92.225,1,1,0.102,83.617,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,124.037,,0.000,121.828,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.33,,,0.102,216.263,0.102,205.445,,,,,,,,
2023-03-03 20:34:27.200000,-71.089951,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.79,-10.38,23.96,26,-66.79,-10.38,Serving Beam,-65.00,62.00,0.09,-5.25,-29.00,,369,-87.91,-13.22,370,-102.14,-15.88,0.00,8.41,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.35,4,4.00,,66,53.79,,0.087,93.496,1,1,0.087,87.996,371,2074999,27749.96,,371_26,26,-79.81,-10.37,26,-79.81,-10.37,Serving Beam,-23.00,369,-97.16,-13.41,370,-106.87,-17.04,,,,,,,,,0.000,118.057,,0.000,111.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.93,,,0.087,211.553,0.087,199.775,,,,,,,,
2023-03-03 20:34:27.300000,-71.089951,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.71,-10.37,23.77,26,-66.71,-10.37,Serving Beam,-65.00,62.00,-0.03,-5.26,,,369,-87.98,-12.46,370,-101.95,-15.73,0.00,9.43,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.36,4,4.00,,66,55.66,,0.100,97.900,1,1,0.100,88.969,371,2074999,27749.96,,371_26,26,-79.81,-10.37,26,-79.81,-10.37,Serving Beam,,369,-97.16,-13.41,,,,,,,,,,,,0.000,120.471,,0.000,117.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.96,,,0.100,218.371,0.100,206.131,,,,,,,,
2023-03-03 20:34:27.400000,-71.089951,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.89,,,,,-65.00,62.00,0.68,-5.19,,,,,,,,,0.00,9.64,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.36,4,4.00,,66,60.95,,0.097,87.865,1,1,0.097,80.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,120.188,,0.000,111.894,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.47,,,0.097,208.052,0.097,192.280,,,,,0.000,3236.119,0,202257432
2023-03-03 20:34:27.500000,-71.089951,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.67,-10.35,24.33,26,-66.67,-10.35,Serving Beam,-65.00,62.00,0.63,-5.24,-29.00,,369,-88.01,-13.05,370,-104.34,-17.53,0.00,7.79,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.23,4,4.00,,66,58.05,,0.095,71.542,1,1,0.095,64.904,371,2074999,27749.96,,371_26,26,-79.81,-10.37,26,-79.81,-10.37,Serving Beam,-23.00,369,-94.55,-14.78,,,,,,,,,,,,0.000,170.887,,0.000,160.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.36,,,0.095,242.429,0.095,225.835,0.000,204.414,0.000,277.263,,,,
2023-03-03 20:34:27.600000,-71.089951,42.334702,-71.089950,42.334700,20:34:28,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.62,-10.35,24.38,26,-66.62,-10.35,Serving Beam,-65.00,62.00,0.22,-5.26,,,369,-87.67,-13.50,370,-103.02,-16.23,0.00,9.78,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.57,4,4.00,,66,58.73,,0.100,100.004,1,1,0.100,90.281,371,2074999,27749.96,,371_26,26,-79.81,-10.37,26,-79.81,-10.37,Serving Beam,,369,-94.55,-14.78,370,-104.85,-14.92,,,,,,,,,0.000,134.894,,0.000,128.387,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.32,,,0.100,234.898,0.100,218.667,,,,,,,,
2023-03-03 20:34:27.700000,-71.089951,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.64,,,,,-65.00,62.00,0.56,-5.00,,,,,,,,,0.00,9.28,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.33,4,4.00,,66,57.21,,0.062,85.721,1,1,0.062,79.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,115.336,,0.000,110.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.14,,,0.062,201.057,0.062,189.086,,,,,,,,
2023-03-03 20:34:27.800000,-71.089951,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.76,-10.36,23.48,26,-66.76,-10.36,Serving Beam,-65.00,62.00,0.11,-4.97,-29.00,,369,-87.95,-13.12,370,-102.14,-15.86,0.00,8.65,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.28,4,4.00,,66,56.26,,0.061,100.359,1,1,0.061,92.172,371,2074999,27749.96,,371_26,26,-79.15,-10.40,26,-79.15,-10.40,Serving Beam,-23.00,369,-94.55,-14.78,370,-104.85,-14.92,,,,,,,,,0.000,118.566,,0.000,112.960,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.05,,,0.061,218.925,0.061,205.132,,,,,,,,
2023-03-03 20:34:27.900000,-71.089951,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.33,,,,,-65.00,62.00,0.08,-5.03,,,,,,,,,0.00,8.18,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.50,4,4.00,,66,55.24,,0.087,101.915,1,1,0.087,95.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,120.476,,0.000,114.363,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.79,,,0.087,222.391,0.087,209.792,,,,,0.000,3283.406,0,205212852
2023-03-03 20:34:28.000000,-71.089951,42.334702,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.84,-10.38,22.95,26,-66.84,-10.38,Serving Beam,-65.21,62.00,0.20,-5.22,,16.95,369,-87.93,-12.83,370,-107.83,-17.66,0.00,9.57,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.67,4,4.00,1.11,66,55.84,6.56,0.100,88.824,1,1,0.100,81.412,371,2074999,27749.96,,371_26,26,-79.15,-10.40,26,-79.15,-10.40,Serving Beam,,369,-94.55,-14.78,370,-104.85,-14.92,,,,,,,,,0.000,115.085,,0.000,112.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.37,1.11,16.06,0.100,203.908,0.100,193.607,0.000,210.933,0.000,275.101,,,,
2023-03-03 20:34:28.100000,-71.089951,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.84,-10.37,23.92,26,-66.84,-10.37,Serving Beam,-65.00,62.00,-0.13,-5.19,,,369,-87.63,-12.26,370,-106.59,-16.48,0.00,9.46,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.91,4,4.00,,66,48.70,,0.105,62.235,1,1,0.105,58.177,371,2074999,27749.96,,371_26,26,-79.15,-10.40,26,-79.15,-10.40,Serving Beam,,369,-94.55,-14.78,370,-104.85,-14.92,,,,,,,,,0.000,172.810,,0.000,167.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.33,,,0.105,235.045,0.105,225.222,,,,,,,,
2023-03-03 20:34:28.200000,-71.089951,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,22.34,,,,,-65.00,62.00,-0.75,-5.21,-32.00,,,,,,,,0.00,9.17,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.50,4,4.00,,66,50.26,,0.075,97.823,1,1,0.075,91.983,,,,,,,,,,,,,-26.00,,,,,,,,,,,,,,,0.000,114.206,,0.000,112.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.78,,,0.075,212.028,0.075,204.539,,,,,,,,
2023-03-03 20:34:28.300000,-71.089951,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.74,-10.37,23.14,26,-66.74,-10.37,Serving Beam,-65.00,62.00,-0.09,-5.22,,,369,-87.58,-11.91,370,-106.37,-16.71,0.00,7.25,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,53.96,,0.102,66.804,1,1,0.102,64.491,371,2074999,27749.96,,371_26,26,-79.15,-10.40,26,-79.15,-10.40,Serving Beam,,369,-93.37,-13.38,370,-104.85,-14.92,,,,,,,,,0.000,171.223,,0.000,167.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.74,,,0.102,238.028,0.102,232.089,,,,,,,,
2023-03-03 20:34:28.400000,-71.089951,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.66,-10.36,23.92,26,-66.66,-10.36,Serving Beam,-65.00,62.00,-0.27,-5.20,-32.00,,369,-87.45,-11.70,370,-105.36,-16.18,0.00,10.38,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.40,4,4.00,,66,52.57,,0.095,89.918,1,1,0.095,83.608,371,2074999,27749.96,,371_26,26,-79.15,-10.40,26,-79.15,-10.40,Serving Beam,-26.00,369,-93.37,-13.38,370,-105.80,-15.72,,,,,,,,,0.000,120.628,,0.000,116.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.30,,,0.095,210.546,0.095,199.934,,,,,0.000,3239.084,0,202442760
2023-03-03 20:34:28.500000,-71.089951,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.77,,,,,-65.00,62.00,0.50,-5.16,,,,,,,,,0.00,8.42,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.59,4,4.00,,66,58.69,,0.097,92.977,1,1,0.097,84.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,121.844,,0.000,112.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.53,,,0.097,214.821,0.097,197.295,0.000,199.626,0.000,276.193,,,,
2023-03-03 20:34:28.600000,-71.089951,42.334702,-71.089950,42.334700,20:34:29,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.77,-10.38,23.40,26,-66.77,-10.38,Serving Beam,-65.00,62.00,0.15,-5.20,,,369,-87.45,-11.93,370,-104.18,-15.15,0.00,9.82,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.47,4,4.00,,66,53.68,,0.105,105.955,1,1,0.105,97.165,371,2074999,27749.96,,371_3,3,-81.02,-10.38,3,-81.02,-10.38,Serving Beam,,369,-93.37,-13.38,370,-105.80,-15.72,,,,,,,,,0.000,117.409,,0.000,105.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,12.17,,,0.105,223.363,0.105,202.366,,,,,,,,
2023-03-03 20:34:28.700000,-71.089951,42.334702,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.56,,,,,-65.00,62.00,-0.08,-4.94,,,,,,,,,0.00,8.91,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.41,4,4.00,,66,56.26,,0.061,92.651,1,1,0.061,85.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,118.096,,0.000,105.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.31,,,0.061,210.747,0.061,190.788,,,,,,,,
2023-03-03 20:34:28.800000,-71.089951,42.334702,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,30,158,371_26,26,-66.84,-10.38,23.96,26,-66.84,-10.38,Serving Beam,-65.00,62.00,-0.08,-5.03,-33.00,,369,-87.66,-11.85,370,-103.70,-15.10,0.00,5.83,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.95,4,4.00,,66,53.90,,0.058,98.660,1,1,0.058,95.620,371,2074999,27749.96,,371_3,3,-81.02,-10.38,3,-81.02,-10.38,Serving Beam,-27.00,369,-95.95,-12.45,370,-105.80,-15.72,,,,,,,,,0.000,121.748,,0.000,113.476,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.69,,,0.058,220.408,0.058,209.096,,,,,,,,
