TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF RI,5G KPI SCell[1] RF RI1 Rate,5G KPI SCell[1] RF RI2 Rate,5G KPI SCell[1] RF RI3 Rate,5G KPI SCell[1] RF RI4 Rate,5G KPI SCell[1] RF CQI,5G KPI SCell[1] RF PMI i(2),5G KPI SCell[1] RF LI,5G KPI SCell[1] RF LI1 Rate,5G KPI SCell[1] RF LI2 Rate,5G KPI SCell[1] RF LI3 Rate,5G KPI SCell[1] RF LI4 Rate,5G KPI SCell[1] RF CRI,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-03 20:30:57.400000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.27,-10.37,25.11,26,-66.27,-10.37,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,1.00,-5.22,,,369,-89.14,-14.13,370,-94.41,-11.89,0.00,3.31,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,66.00,,0.078,172.621,1,1,0.078,166.856,371,2074999,27749.96,371_3,3,-80.84,-10.38,3,-80.84,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-95.34,-12.57,370,-106.28,-15.46,0.000,169.064,0.000,153.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.29,,,0.078,341.685,0.078,319.900,,,,,0.000,3398.623,0,212413968
2023-03-03 20:30:57.500000,-71.089973,42.334671,-71.089970,42.334670,20:30:58,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,25.20,,,,,-65.00,62.00,,,,,,,,,,,,,,1.00,-5.25,,,,,,,,,0.00,9.93,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,66.00,,0.095,171.799,1,1,0.095,154.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,167.697,0.000,152.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.27,,,0.095,339.496,0.095,307.284,0.000,306.020,0.000,381.523,,,,
2023-03-03 20:30:57.600000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.27,-10.37,24.60,26,-66.27,-10.37,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,1.00,-5.26,-31.00,,369,-89.80,-13.91,370,-94.18,-11.91,0.00,11.03,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,66.00,,0.105,169.554,1,1,0.105,150.475,371,2074999,27749.96,371_3,3,-80.84,-10.38,3,-80.84,-10.38,Serving Beam,,,,,,,,,,,,,,-25.00,369,-95.34,-12.57,370,-106.28,-15.46,0.000,167.322,0.000,151.905,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.00,,,0.105,336.877,0.105,302.380,,,,,,,,
2023-03-03 20:30:57.700000,-71.089973,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.19,,,,,-65.00,62.00,,,,,,,,,,,,,,1.00,-5.25,,,,,,,,,0.00,14.37,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.75,4,4.00,,66,66.00,,0.100,172.240,1,1,0.100,147.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,169.815,0.000,153.379,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.88,,,0.100,342.055,0.100,300.412,,,,,,,,
2023-03-03 20:30:57.800000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.25,-10.36,24.82,26,-66.25,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,1.00,-5.05,,,369,-90.34,-14.14,370,-94.00,-11.99,0.00,5.30,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.97,4,4.00,,66,66.00,,0.097,169.547,1,1,0.097,160.365,371,2074999,27749.96,371_3,3,-80.84,-10.38,3,-80.84,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-95.34,-12.57,370,-106.28,-15.46,0.000,166.628,0.000,149.412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.62,,,0.097,336.175,0.097,309.776,,,,,,,,
2023-03-03 20:30:57.900000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.25,-10.36,25.86,26,-66.25,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,1.00,-5.19,-31.00,,369,-90.88,-14.19,370,-93.68,-12.09,0.00,9.03,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,66.00,,0.086,172.274,1,1,0.086,156.485,371,2074999,27749.96,371_26,26,-81.04,-10.34,26,-81.04,-10.34,Serving Beam,,,,,,,,,,,,,,-25.00,369,-95.80,-13.31,370,-106.28,-15.46,0.000,168.948,0.000,154.292,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.71,,,0.086,341.222,0.086,310.777,,,,,0.000,3271.432,0,204464520
2023-03-03 20:30:58.000000,-71.089973,42.334671,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,25.55,,,,,-65.00,62.00,,,,,,,,,,,,,,0.98,-4.94,,17.01,,,,,,,0.00,7.79,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,1.20,66,65.34,8.34,0.056,170.479,1,1,0.056,157.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,168.198,0.000,152.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.44,1.20,20.04,0.056,338.676,0.056,310.109,0.000,260.480,0.000,331.611,,,,
2023-03-03 20:30:58.100000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.25,-10.36,26.34,26,-66.25,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,1.00,-4.81,,,369,-91.85,-14.51,370,-93.54,-11.96,0.00,17.39,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.72,4,4.00,,65,63.78,,0.060,146.825,1,1,0.060,122.613,371,2074999,27749.96,371_26,26,-81.33,-10.39,26,-81.33,-10.39,Serving Beam,,,,,,,,,,,,,,,369,-95.80,-13.31,370,-106.28,-15.46,0.000,164.924,0.000,143.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,14.93,,,0.060,311.749,0.060,265.914,,,,,,,,
2023-03-03 20:30:58.200000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.25,-10.36,25.73,26,-66.25,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,0.13,-5.34,-31.00,,369,-91.38,-14.43,370,-93.67,-11.72,0.00,8.41,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.15,4,4.00,,66,54.50,,0.105,95.229,1,1,0.105,89.233,371,2074999,27749.96,371_26,26,-80.52,-10.38,26,-80.52,-10.38,Serving Beam,,,,,,,,,,,,,,-25.00,369,-95.80,-13.31,370,-104.81,-14.84,0.000,168.136,0.000,152.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.81,,,0.105,263.364,0.105,241.382,,,,,,,,
2023-03-03 20:30:58.300000,-71.089973,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,26.01,,,,,-65.00,62.00,,,,,,,,,,,,,,0.24,-5.21,,,,,,,,,0.00,7.69,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.31,4,4.00,,66,57.49,,0.095,111.662,1,1,0.095,104.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,128.532,0.000,120.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.63,,,0.095,240.194,0.095,225.435,,,,,,,,
2023-03-03 20:30:58.400000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.19,-10.36,26.01,26,-66.19,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,0.36,-5.18,,,369,-91.17,-14.48,370,-93.52,-11.88,0.00,10.75,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.41,4,4.00,,66,57.13,,0.083,88.909,1,1,0.083,80.689,371,2074999,27749.96,371_26,26,-80.52,-10.38,26,-80.52,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-95.80,-13.31,370,-104.81,-14.84,0.000,164.260,0.000,146.266,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.66,,,0.083,253.169,0.083,226.955,,,,,0.000,3424.502,0,214031376
2023-03-03 20:30:58.500000,-71.089973,42.334671,-71.089970,42.334670,20:30:59,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,25.06,,,,,-65.00,62.00,,,,,,,,,,,,,,0.35,-5.29,,,,,,,,,0.00,9.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.39,4,4.00,,65,56.20,,0.100,110.162,1,1,0.100,101.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,138.470,0.000,127.525,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.85,,,0.100,248.633,0.100,229.338,0.000,230.997,0.000,295.851,,,,
2023-03-03 20:30:58.600000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.22,-10.36,25.36,26,-66.22,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,0.24,-5.16,-29.00,,369,-91.88,-15.13,370,-93.76,-12.03,0.00,7.53,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.69,4,4.00,,66,58.73,,0.095,96.318,1,1,0.095,91.122,371,2074999,27749.96,371_26,26,-80.52,-10.38,26,-80.52,-10.38,Serving Beam,,,,,,,,,,,,,,-23.00,369,-95.80,-13.31,370,-104.81,-14.84,0.000,159.889,0.000,144.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.58,,,0.095,256.207,0.095,235.408,,,,,,,,
2023-03-03 20:30:58.700000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.16,-10.36,26.74,26,-66.16,-10.36,Serving Beam,-64.70,62.00,,,,,,,,,,,,,,0.25,-5.27,,,369,-91.84,-15.36,370,-94.05,-11.95,0.00,9.43,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.58,4,4.00,,66,53.46,,0.102,90.311,1,1,0.102,83.028,371,2074999,27749.96,371_26,26,-80.52,-10.38,26,-80.52,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-96.37,-12.63,370,-104.49,-15.39,0.000,165.738,0.000,149.499,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.43,,,0.102,256.049,0.102,232.527,,,,,,,,
2023-03-03 20:30:58.800000,-71.089973,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,26.76,,,,,-64.00,62.00,,,,,,,,,,,,,,-0.03,-5.17,,,,,,,,,0.00,8.87,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.37,4,4.00,,66,53.50,,0.095,116.090,1,1,0.095,109.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,129.502,0.000,124.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.20,,,0.095,245.592,0.095,233.977,,,,,,,,
2023-03-03 20:30:58.900000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-65.94,-10.36,25.48,26,-65.94,-10.36,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,0.00,-5.26,-29.00,,369,-91.48,-14.52,370,-94.59,-11.96,0.00,9.89,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.34,4,4.00,,66,58.34,,0.094,87.133,1,1,0.094,81.097,371,2074999,27749.96,371_26,26,-80.38,-10.35,26,-80.38,-10.35,Serving Beam,,,,,,,,,,,,,,-23.00,369,-96.37,-12.63,370,-104.49,-15.39,0.000,160.155,0.000,139.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.34,,,0.094,247.288,0.094,220.721,,,,,0.000,3342.511,0,208906942
2023-03-03 20:30:59.000000,-71.089973,42.334671,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-65.85,-10.36,26.04,26,-65.85,-10.36,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,0.45,-5.12,,17.40,369,-91.36,-14.83,370,-93.84,-12.05,0.00,10.23,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.25,4,4.00,1.20,66,55.49,7.43,0.054,84.422,1,1,0.054,77.238,371,2074999,27749.96,371_26,26,-80.28,-10.35,26,-80.28,-10.35,Serving Beam,,,,,,,,,,,,,,,369,-96.59,-12.13,370,-103.54,-14.23,0.000,167.595,0.000,152.285,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.32,1.20,18.69,0.054,252.016,0.054,229.523,0.000,228.268,0.000,317.280,,,,
2023-03-03 20:30:59.100000,-71.089973,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.37,,,,,-64.48,62.00,,,,,,,,,,,,,,0.09,-5.00,,,,,,,,,0.00,7.07,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.23,4,4.00,,66,56.44,,0.056,89.728,1,1,0.056,84.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,167.091,0.000,150.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.56,,,0.056,256.818,0.056,235.560,,,,,,,,
2023-03-03 20:30:59.200000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-65.93,-10.36,26.97,26,-65.93,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,0.07,-5.29,-28.00,,369,-91.56,-14.95,370,-93.90,-12.59,0.00,8.94,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.29,4,4.00,,66,56.61,,0.100,112.139,1,1,0.100,106.034,371,2074999,27749.96,371_26,26,-80.28,-10.35,26,-80.28,-10.35,Serving Beam,,,,,,,,,,,,,,-22.00,369,-96.59,-12.13,370,-103.54,-14.23,0.000,135.592,0.000,127.518,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.02,,,0.100,247.731,0.100,233.552,,,,,,,,
2023-03-03 20:30:59.300000,-71.089973,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,26.54,,,,,-65.00,62.00,,,,,,,,,,,,,,0.17,-5.21,,,,,,,,,0.00,11.22,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.25,4,4.00,,66,54.71,,0.100,92.799,1,1,0.100,82.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,160.012,0.000,140.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.57,,,0.100,252.811,0.100,223.331,,,,,,,,
2023-03-03 20:30:59.400000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-65.98,-10.36,25.66,26,-65.98,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,0.17,-5.15,,,369,-91.59,-15.26,370,-93.98,-12.73,0.00,7.77,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.39,4,4.00,,66,56.11,,0.089,97.030,1,1,0.089,92.306,371,2074999,27749.96,371_26,26,-80.28,-10.35,26,-80.28,-10.35,Serving Beam,,,,,,,,,,,,,,,369,-96.59,-12.13,370,-103.54,-14.23,0.000,132.093,0.000,125.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.90,,,0.089,229.122,0.089,218.301,,,,,0.000,3360.727,0,210045420
2023-03-03 20:30:59.500000,-71.089973,42.334671,-71.089970,42.334670,20:31:00,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-65.98,-10.36,24.50,26,-65.98,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,0.16,-5.21,-28.00,,369,-91.98,-15.16,370,-93.69,-12.45,0.00,8.82,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.29,4,4.00,,66,56.02,,0.100,91.681,1,1,0.100,87.342,371,2074999,27749.96,371_3,3,-79.66,-10.40,3,-79.66,-10.40,Serving Beam,,,,,,,,,,,,,,-22.00,369,-97.43,-13.77,370,-103.53,-14.44,0.000,161.590,0.000,143.793,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.16,,,0.100,253.271,0.100,231.135,0.000,225.725,0.000,307.895,,,,
2023-03-03 20:30:59.600000,-71.089973,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.66,,,,,-65.00,62.00,,,,,,,,,,,,,,-0.10,-5.29,,,,,,,,,0.00,8.85,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.21,4,4.00,,66,54.62,,0.092,106.616,1,1,0.092,100.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,133.111,0.000,125.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.59,,,0.092,239.727,0.092,225.357,,,,,,,,
2023-03-03 20:30:59.700000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-65.98,-10.36,25.91,26,-65.98,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,-0.27,-5.18,,,369,-91.47,-14.42,370,-93.80,-12.50,0.00,9.73,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.18,4,4.00,,66,54.42,,0.105,105.347,1,1,0.105,98.532,371,2074999,27749.96,371_3,3,-79.66,-10.40,3,-79.66,-10.40,Serving Beam,,,,,,,,,,,,,,,369,-97.43,-13.77,370,-103.53,-14.44,0.000,128.498,0.000,119.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.28,,,0.105,233.845,0.105,217.837,,,,,,,,
2023-03-03 20:30:59.800000,-71.089973,42.334671,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.07,-10.36,24.89,26,-66.07,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,0.34,-5.18,-28.00,,369,-91.59,-15.04,370,-93.49,-12.17,0.00,9.26,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.33,4,4.00,,66,58.17,,0.092,100.304,1,1,0.092,92.852,371,2074999,27749.96,371_3,3,-79.66,-10.40,3,-79.66,-10.40,Serving Beam,,,,,,,,,,,,,,-22.00,369,-97.58,-12.69,370,-103.53,-14.44,0.000,162.734,0.000,144.718,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.27,,,0.092,263.038,0.092,237.570,,,,,,,,
2023-03-03 20:30:59.900000,-71.089973,42.334671,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.67,,,,,-65.00,62.00,,,,,,,,,,,,,,0.18,-5.22,,,,,,,,,0.00,8.70,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.16,4,4.00,,66,57.28,,0.100,106.362,1,1,0.100,98.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,139.815,0.000,129.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.00,,,0.100,246.178,0.100,227.530,,,,,0.000,3376.797,0,211471884
2023-03-03 20:31:00.000000,-71.089973,42.334671,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.13,-10.36,25.01,26,-66.13,-10.36,Serving Beam,-65.00,62.00,,,,,,,,,,,,,,0.34,-4.97,,17.61,369,-91.45,-14.34,370,-93.55,-12.15,0.00,9.91,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.27,4,4.00,1.21,66,57.37,7.99,0.051,104.914,1,1,0.051,97.043,371,2074999,27749.96,371_3,3,-79.66,-10.40,3,-79.66,-10.40,Serving Beam,,,,,,,,,,,,,,,369,-97.58,-12.69,370,-100.22,-15.61,0.000,122.307,0.000,109.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.48,1.21,18.38,0.051,227.221,0.051,206.385,0.000,223.545,0.000,303.692,,,,
