TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF RI,5G KPI SCell[1] RF RI1 Rate,5G KPI SCell[1] RF RI2 Rate,5G KPI SCell[1] RF RI3 Rate,5G KPI SCell[1] RF RI4 Rate,5G KPI SCell[1] RF CQI,5G KPI SCell[1] RF PMI i(2),5G KPI SCell[1] RF LI,5G KPI SCell[1] RF LI1 Rate,5G KPI SCell[1] RF LI2 Rate,5G KPI SCell[1] RF LI3 Rate,5G KPI SCell[1] RF LI4 Rate,5G KPI SCell[1] RF CRI,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-01 16:02:21.800000,-71.089828,42.334770,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.93,,,,,-65.00,62.00,,,,,,,,,,,,,,-1.13,-5.00,,,,,,,,,0.00,10.87,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.46,4,4.00,,66,42.45,,0.079,57.593,1,1,0.079,53.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,47.100,0.000,42.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.18,,,0.079,104.693,0.079,95.600,,,,,,,,
2023-03-01 16:02:21.900000,-71.089828,42.334770,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-66.13,-10.37,26.48,3,-66.13,-10.37,Serving Beam,-64.50,62.00,,,,,,,,,,,,,,-0.87,-5.18,,,369,-82.96,-10.55,370,-93.86,-14.73,0.00,8.96,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.31,4,4.00,,66,47.40,,0.092,45.852,1,1,0.092,43.969,371,2074999,27749.96,371_3,3,-77.83,-10.38,3,-77.83,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-85.34,-10.82,370,-93.77,-12.28,0.000,38.079,0.000,34.941,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.17,,,0.092,83.932,0.092,78.910,,,,,,,,
2023-03-01 16:02:22.000000,-71.089828,42.334770,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.95,-10.37,25.00,3,-65.95,-10.37,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-1.78,-5.00,,0.40,369,-83.04,-10.56,370,-93.89,-14.63,0.00,9.30,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.41,4,4.00,1.30,66,43.06,5.21,0.095,53.870,1,1,0.095,51.718,371,2074999,27749.96,371_3,3,-77.83,-10.38,3,-77.83,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-85.34,-10.82,370,-93.77,-12.28,0.000,40.040,0.000,36.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.63,1.30,8.36,0.095,93.910,0.095,88.050,0.000,75.921,0.000,76.491,,,,
2023-03-01 16:02:22.100000,-71.089828,42.334770,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.62,,,,,-64.00,61.00,,,,,,,,,,,,,,-0.96,-5.91,-23.00,,,,,,,,0.00,7.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.18,4,4.00,,66,55.01,,0.084,83.912,1,1,0.084,78.249,,,,,,,,,,,,,,,,,,,,,,,,,-17.00,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.84,,,0.084,83.912,0.084,78.249,,,,,0.000,75.911,0,4753944
2023-03-01 16:02:22.200000,-71.089828,42.334770,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.62,-10.35,24.68,3,-65.62,-10.35,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-1.15,-6.17,,,369,-83.20,-10.59,370,-93.84,-14.46,0.00,7.79,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.07,4,4.00,,66,50.14,,0.090,55.412,1,1,0.090,51.853,371,2074999,27749.96,371_3,3,-77.60,-10.37,3,-77.60,-10.37,Serving Beam,,,,,,,,,,,,,,,369,-85.34,-10.82,370,-93.77,-12.28,0.000,41.061,0.000,38.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.30,,,0.090,96.473,0.090,90.025,,,,,,,,
2023-03-01 16:02:22.300000,-71.089828,42.334770,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.72,,,,,-64.00,61.00,,,,,,,,,,,,,,-1.32,-6.15,,,,,,,,,0.00,9.76,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.18,4,4.00,,66,49.93,,0.076,58.582,1,1,0.076,53.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,35.220,0.000,33.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.56,,,0.076,93.802,0.076,87.162,,,,,,,,
2023-03-01 16:02:22.400000,-71.089828,42.334770,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.36,-10.35,26.27,3,-65.36,-10.35,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-0.75,-5.97,-23.00,,369,-83.24,-10.59,370,-93.87,-14.59,0.00,9.65,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.11,4,4.00,,66,55.49,,0.074,87.068,1,1,0.074,79.271,371,2074999,27749.96,371_3,3,-77.60,-10.37,3,-77.60,-10.37,Serving Beam,,,,,,,,,,,,,,-18.00,369,-85.34,-10.82,370,-93.77,-12.28,0.000,3.999,0.000,3.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.08,,,0.074,91.067,0.074,82.447,,,,,,,,
2023-03-01 16:02:22.500000,-71.089828,42.334770,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.26,-10.35,24.98,3,-65.26,-10.35,Serving Beam,-64.00,61.00,,,,,,,,,,,,,,-1.79,-6.23,,,369,-83.26,-10.56,370,-93.69,-14.56,0.00,8.77,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.08,4,4.00,,66,49.49,,0.078,42.308,1,1,0.078,39.831,371,2074999,27749.96,371_3,3,-77.60,-10.37,3,-77.60,-10.37,Serving Beam,,,,,,,,,,,,,,,369,-85.51,-11.10,370,-93.77,-12.28,0.000,46.338,0.000,43.565,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.20,,,0.078,88.646,0.078,83.396,0.000,76.812,0.000,76.467,,,,
2023-03-01 16:02:22.600000,-71.089828,42.334770,-71.089830,42.334770,16:02:22,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,25.30,,,,,-64.00,61.00,,,,,,,,,,,,,,-2.35,-6.14,,,,,,,,,0.00,11.49,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.12,4,4.00,,66,43.26,,0.083,56.268,1,1,0.083,52.760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,42.850,0.000,38.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.11,,,0.083,99.118,0.083,91.400,,,,,0.000,77.161,0,4812912
2023-03-01 16:02:22.700000,-71.089828,42.334770,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.40,-10.35,25.18,3,-65.40,-10.35,Serving Beam,-64.00,61.60,,,,,,,,,,,,,,-2.23,-6.06,-23.00,,369,-84.13,-10.66,370,-93.65,-14.53,0.00,8.45,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.26,4,4.00,,66,44.62,,0.100,46.105,1,1,0.100,45.101,371,2074999,27749.96,371_3,3,-77.60,-10.37,3,-77.60,-10.37,Serving Beam,,,,,,,,,,,,,,-18.00,369,-85.51,-11.10,370,-92.81,-11.50,0.000,41.706,0.000,38.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.70,,,0.100,87.811,0.100,84.038,,,,,,,,
2023-03-01 16:02:22.800000,-71.089828,42.334770,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.47,-10.35,26.14,3,-65.47,-10.35,Serving Beam,-64.00,61.20,,,,,,,,,,,,,,-1.23,-5.59,,,369,-84.95,-10.70,370,-93.61,-14.49,0.00,6.49,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.18,4,4.00,,66,49.34,,0.087,55.035,1,1,0.087,52.674,371,2074999,27749.96,371_3,3,-77.60,-10.37,3,-77.60,-10.37,Serving Beam,,,,,,,,,,,,,,,369,-85.51,-11.10,370,-92.81,-11.50,0.000,33.945,0.000,33.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.56,,,0.087,88.980,0.087,85.912,,,,,,,,
2023-03-01 16:02:22.900000,-71.089828,42.334770,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.06,,,,,-64.00,62.00,,,,,,,,,,,,,,-0.52,-5.29,,,,,,,,,0.00,10.13,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.83,4,4.00,,66,51.22,,0.058,63.511,1,1,0.058,59.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,36.297,0.000,33.743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.68,,,0.058,99.808,0.058,93.389,,,,,,,,
2023-03-01 16:02:23.000000,-71.089828,42.334770,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.53,-10.35,23.63,3,-65.53,-10.35,Serving Beam,-64.00,61.60,,,,,,,,,,,,,,-0.30,-5.13,,0.46,369,-85.34,-10.77,370,-93.38,-14.32,0.00,7.89,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.22,4,4.00,0.94,66,55.57,5.46,0.090,85.341,1,1,0.090,79.814,371,2074999,27749.96,371_3,3,-77.73,-10.39,3,-77.73,-10.39,Serving Beam,,,,,,,,,,,,,,,369,-85.51,-11.10,370,-92.81,-11.50,0.000,5.397,0.000,5.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.20,0.94,8.16,0.090,90.738,0.090,84.828,0.000,77.101,0.000,76.602,,,,
2023-03-01 16:02:23.100000,-71.089828,42.334770,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.75,,,,,-64.00,61.60,,,,,,,,,,,,,,-1.06,-6.00,-21.00,,,,,,,,0.00,11.54,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.19,4,4.00,,66,46.86,,0.100,56.474,1,1,0.100,50.899,,,,,,,,,,,,,,,,,,,,,,,,,-16.00,,,,,,,0.000,32.273,0.000,28.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.40,,,0.100,88.747,0.100,79.829,,,,,0.000,76.198,0,4762368
2023-03-01 16:02:23.200000,-71.089828,42.334770,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.56,-10.35,25.41,3,-65.56,-10.35,Serving Beam,-64.00,61.20,,,,,,,,,,,,,,-0.81,-5.42,,,369,-84.81,-10.75,370,-93.98,-14.66,0.00,5.48,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.03,4,4.00,,66,53.42,,0.089,53.215,1,1,0.089,51.727,371,2074999,27749.96,371_3,3,-77.73,-10.39,3,-77.73,-10.39,Serving Beam,,,,,,,,,,,,,,,369,-85.51,-11.10,370,-92.81,-11.50,0.000,40.948,0.000,36.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.63,,,0.089,94.163,0.089,88.065,,,,,,,,
2023-03-01 16:02:23.300000,-71.089828,42.334770,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.56,-10.35,24.28,3,-65.56,-10.35,Serving Beam,-64.00,61.80,,,,,,,,,,,,,,-0.62,-5.66,,,369,-83.93,-10.67,370,-93.86,-14.63,0.00,11.86,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.71,4,4.00,,66,53.49,,0.093,47.286,1,1,0.093,44.201,371,2074999,27749.96,371_3,3,-77.73,-10.39,3,-77.73,-10.39,Serving Beam,,,,,,,,,,,,,,,369,-86.66,-11.22,370,-92.81,-11.50,0.000,43.193,0.000,39.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.43,,,0.093,90.478,0.093,83.521,,,,,,,,
2023-03-01 16:02:23.400000,-71.089828,42.334770,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.38,,,,,-64.00,61.40,,,,,,,,,,,,,,-1.54,-5.82,-21.00,,,,,,,,0.00,8.82,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.19,4,4.00,,66,48.03,,0.070,49.806,1,1,0.070,47.634,,,,,,,,,,,,,,,,,,,,,,,,,-16.00,,,,,,,0.000,43.014,0.000,41.994,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.50,,,0.070,92.820,0.070,89.628,,,,,,,,
2023-03-01 16:02:23.500000,-71.089828,42.334770,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.56,-10.35,24.75,3,-65.56,-10.35,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-0.89,-5.06,,,369,-83.24,-10.55,370,-93.64,-14.55,0.00,9.64,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.45,4,4.00,,66,49.63,,0.068,63.135,1,1,0.068,60.252,371,2074999,27749.96,371_3,3,-77.73,-10.39,3,-77.73,-10.39,Serving Beam,,,,,,,,,,,,,,,369,-86.66,-11.22,370,-94.22,-12.30,0.000,34.869,0.000,32.993,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.00,,,0.068,98.004,0.068,93.245,0.000,75.857,0.000,76.617,,,,
2023-03-01 16:02:23.600000,-71.089828,42.334770,-71.089830,42.334770,16:02:23,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.56,-10.35,24.77,3,-65.56,-10.35,Serving Beam,-64.00,61.20,,,,,,,,,,,,,,-0.77,-5.38,,,369,-83.42,-10.62,370,-103.41,-16.16,0.00,7.83,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.11,4,4.00,,66,51.97,,0.092,81.443,1,1,0.092,76.230,371,2074999,27749.96,371_3,3,-77.73,-10.39,3,-77.73,-10.39,Serving Beam,,,,,,,,,,,,,,,369,-86.66,-11.22,370,-94.22,-12.30,0.000,2.341,0.000,1.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.47,,,0.092,83.784,0.092,77.810,,,,,0.000,76.715,0,4794660
2023-03-01 16:02:23.700000,-71.089828,42.334770,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.48,,,,,-64.00,62.00,,,,,,,,,,,,,,-1.50,-5.64,-23.00,,,,,,,,0.00,10.47,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.39,4,4.00,,66,41.58,,0.060,54.283,1,1,0.060,51.895,,,,,,,,,,,,,,,,,,,,,,,,,-18.00,,,,,,,0.000,37.307,0.000,35.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.64,,,0.060,91.590,0.060,86.916,,,,,,,,
2023-03-01 16:02:23.800000,-71.089828,42.334770,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.56,-10.35,25.80,3,-65.56,-10.35,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-1.09,-4.94,,,369,-83.37,-10.61,370,-103.08,-16.37,0.00,9.91,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.58,4,4.00,,66,51.39,,0.073,81.105,1,1,0.073,77.857,371,2074999,27749.96,371_3,3,-77.91,-10.40,3,-77.91,-10.40,Serving Beam,,,,,,,,,,,,,,,369,-85.13,-10.63,370,-94.22,-12.30,0.000,2.468,0.000,2.468,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.57,,,0.073,83.572,0.073,80.325,,,,,,,,
2023-03-01 16:02:23.900000,-71.089828,42.334770,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,26.15,,,,,-64.00,62.00,,,,,,,,,,,,,,-0.33,-5.11,,,,,,,,,0.00,5.48,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.88,4,4.00,,66,51.14,,0.068,61.348,1,1,0.068,60.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,37.471,0.000,36.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.17,,,0.068,98.819,0.068,97.025,,,,,,,,
2023-03-01 16:02:24.000000,-71.089828,42.334770,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.62,-10.35,23.45,3,-65.62,-10.35,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-0.86,-5.12,-23.00,1.04,369,-83.32,-10.63,370,-102.73,-16.85,0.00,10.98,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,26,25.59,4,4.00,1.15,66,47.87,5.16,0.097,60.000,1,1,0.097,56.653,371,2074999,27749.96,371_3,3,-77.91,-10.40,3,-77.91,-10.40,Serving Beam,,,,,,,,,,,,,,-18.00,369,-85.13,-10.63,370,-94.22,-12.30,0.000,39.989,0.000,37.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.53,1.15,7.71,0.097,99.989,0.097,93.685,0.000,75.460,0.000,76.341,,,,
2023-03-01 16:02:24.100000,-71.089828,42.334770,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.62,-10.35,24.81,3,-65.62,-10.35,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-0.99,-4.91,,,369,-83.22,-10.61,370,-102.13,-16.05,0.00,10.53,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.25,4,4.00,,66,53.30,,0.060,52.032,1,1,0.060,49.799,371,2074999,27749.96,371_3,3,-77.91,-10.40,3,-77.91,-10.40,Serving Beam,,,,,,,,,,,,,,,369,-84.92,-10.73,370,-94.22,-12.30,0.000,36.661,0.000,32.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,11.58,,,0.060,88.693,0.060,82.039,,,,,0.000,76.490,0,4780620
2023-03-01 16:02:24.200000,-71.089828,42.334770,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.68,,,,,-64.00,62.00,,,,,,,,,,,,,,-0.64,-5.24,,,,,,,,,0.00,9.28,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.34,4,4.00,,63,48.98,,0.100,57.719,1,1,0.100,56.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,35.380,0.000,33.629,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,8.50,,,0.100,93.099,0.100,89.713,,,,,,,,
2023-03-01 16:02:24.300000,-71.089828,42.334770,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.62,-10.35,25.07,3,-65.62,-10.35,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-0.46,-5.03,-23.00,,369,-83.23,-10.64,370,-102.19,-15.85,0.00,7.81,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,25,25.42,4,4.00,,66,51.33,,0.082,48.182,1,1,0.082,47.158,371,2074999,27749.96,371_3,3,-77.91,-10.40,3,-77.91,-10.40,Serving Beam,,,,,,,,,,,,,,-18.00,369,-84.92,-10.73,370,-93.34,-12.16,0.000,43.584,0.000,38.546,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.08,,,0.082,91.767,0.082,85.703,,,,,,,,
2023-03-01 16:02:24.400000,-71.089828,42.334770,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,3,29,157,371_3,3,-65.62,-10.35,25.08,3,-65.62,-10.35,Serving Beam,-64.00,62.00,,,,,,,,,,,,,,-1.45,-5.19,,,369,-83.12,-10.64,370,-102.09,-15.65,0.00,10.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,2.55,26,25.74,4,4.00,,66,44.85,,0.252,56.865,1,1,0.252,53.492,371,2074999,27749.96,371_3,3,-77.91,-10.40,3,-77.91,-10.40,Serving Beam,,,,,,,,,,,,,,,369,-84.92,-10.73,370,-93.34,-12.16,0.000,33.838,0.000,33.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,9.85,,,0.252,90.702,0.252,86.594,,,,,,,,
