TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF RI,5G KPI PCell RF RI1 Rate [%],5G KPI PCell RF RI2 Rate [%],5G KPI PCell RF RI3 Rate [%],5G KPI PCell RF RI4 Rate [%],5G KPI PCell RF CQI,5G KPI PCell RF PMI i(2),5G KPI PCell RF LI,5G KPI PCell RF LI1 Rate,5G KPI PCell RF LI2 Rate,5G KPI PCell RF LI3 Rate,5G KPI PCell RF LI4 Rate,5G KPI PCell RF CRI,5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Subcarrier Spacing,5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF RI,5G KPI SCell[1] RF RI1 Rate,5G KPI SCell[1] RF RI2 Rate,5G KPI SCell[1] RF RI3 Rate,5G KPI SCell[1] RF RI4 Rate,5G KPI SCell[1] RF CQI,5G KPI SCell[1] RF PMI i(2),5G KPI SCell[1] RF LI,5G KPI SCell[1] RF LI1 Rate,5G KPI SCell[1] RF LI2 Rate,5G KPI SCell[1] RF LI3 Rate,5G KPI SCell[1] RF LI4 Rate,5G KPI SCell[1] RF CRI,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 DL BLER [%],5G KPI SCell[1] Layer1 DL Layer Num (Mode),5G KPI SCell[1] Layer1 DL Layer Num (Avg),5G KPI SCell[1] Layer1 DL MIMO,5G KPI SCell[1] Layer1 DL MCS (Mode),5G KPI SCell[1] Layer1 DL MCS (Avg),5G KPI SCell[1] Layer1 DL RB Num (Mode),5G KPI SCell[1] Layer1 DL RB Num (Avg),5G KPI SCell[1] Layer1 DL RB Num (Including 0),5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer1 DL BWP ID,5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-03 20:38:22.800000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.84,,,,,-65.00,62.80,,,,,,,,,,,,,,-0.02,-4.76,,,,,,,,,0.00,6.71,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,27.61,4,4.00,,66,57.60,,0.105,144.495,1,1,0.105,138.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,172.411,,0.000,165.524,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.28,,,0.105,316.906,0.105,303.965,,,,,,,,
2023-03-03 20:38:22.900000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.49,-10.38,24.74,26,-66.49,-10.38,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.18,-4.11,,,369,-87.88,-13.36,370,-102.84,-18.34,0.00,2.11,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,57.56,,0.083,139.042,1,1,0.083,137.367,371,2074999,27749.96,,371_26,26,-82.13,-10.36,26,-82.13,-10.36,Serving Beam,,,,,,,,,,,,,,,369,-93.83,-12.35,370,-109.03,-15.43,,,,,,,,,,0.000,167.684,,0.000,164.241,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,2.06,,,0.083,306.726,0.083,301.608,,,,,0.000,3183.329,0,198958032
2023-03-03 20:38:23.000000,-71.090012,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.43,-10.38,,26,-66.43,-10.38,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.34,-4.11,-33.00,15.65,369,-87.19,-12.60,370,-105.29,-18.19,0.00,2.78,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,1.21,66,59.22,10.56,0.090,147.424,1,1,0.090,143.814,371,2074999,27749.96,,371_26,26,-82.13,-10.36,26,-82.13,-10.36,Serving Beam,,,,,,,,,,,,,,-28.00,369,-93.83,-12.35,370,-109.03,-15.43,,,,,,,,,,0.000,172.503,,0.000,169.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,2.36,1.21,23.15,0.090,319.927,0.090,312.913,0.000,308.934,0.000,368.504,,,,
2023-03-03 20:38:23.100000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.37,,,,,-65.00,63.00,,,,,,,,,,,,,,0.33,-4.21,,,,,,,,,0.00,5.77,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,57.51,,0.102,146.641,1,1,0.102,141.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,171.827,,0.000,165.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.75,,,0.102,318.467,0.102,306.471,,,,,,,,
2023-03-03 20:38:23.200000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.43,-10.38,23.94,26,-66.43,-10.38,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.25,-4.21,,,369,-87.28,-12.22,370,-104.07,-16.16,0.00,3.62,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,57.66,,0.095,142.510,1,1,0.095,140.522,371,2074999,27749.96,,371_26,26,-80.30,-10.38,26,-80.30,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-93.83,-12.35,370,-109.03,-15.43,,,,,,,,,,0.000,169.355,,0.000,163.353,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.55,,,0.095,311.864,0.095,303.875,,,,,,,,
2023-03-03 20:38:23.300000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.46,,,,,-65.00,63.00,,,,,,,,,,,,,,0.38,-4.22,-33.00,,,,,,,,0.00,2.01,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,60.05,,0.102,146.416,1,1,0.102,145.092,,,,,,,,,,,,,,,,,,,,,,,,,,-28.00,,,,,,,,,,,,,,,,0.000,171.827,,0.000,169.706,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,1.62,,,0.102,318.243,0.102,314.797,,,,,,,,
2023-03-03 20:38:23.400000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.43,-10.38,25.20,26,-66.43,-10.38,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.50,-4.18,,,369,-87.57,-12.21,370,-104.70,-17.05,0.00,3.01,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,58.97,,0.097,140.864,1,1,0.097,139.244,371,2074999,27749.96,,371_26,26,-80.30,-10.38,26,-80.30,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-92.77,-13.40,370,-104.88,-16.69,,,,,,,,,,0.000,170.275,,0.000,169.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,1.80,,,0.097,311.140,0.097,308.319,,,,,0.000,3149.925,0,196870284
2023-03-03 20:38:23.500000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.43,-10.38,,26,-66.43,-10.38,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.12,-3.97,,,369,-87.64,-11.99,370,-105.03,-17.52,0.00,5.41,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,56.98,,0.051,142.735,1,1,0.051,137.781,371,2074999,27749.96,,371_26,26,-80.30,-10.38,26,-80.30,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-91.73,-14.55,370,-104.88,-16.69,,,,,,,,,,0.000,170.031,,0.000,167.747,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.33,,,0.051,312.766,0.051,305.528,0.000,309.779,0.000,388.623,,,,
2023-03-03 20:38:23.600000,-71.090012,42.334679,-71.090010,42.334680,20:38:24,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,24.65,,,,,-65.00,63.00,,,,,,,,,,,,,,0.25,-4.00,,,,,,,,,0.00,2.74,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,58.09,,0.062,145.778,1,1,0.062,144.550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,173.593,,0.000,169.061,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,2.67,,,0.062,319.371,0.062,313.611,,,,,,,,
2023-03-03 20:38:23.700000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.52,-10.34,24.21,26,-66.52,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.15,-4.30,-34.00,,369,-87.39,-11.87,370,-104.83,-17.49,0.00,3.36,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,57.21,,0.100,141.997,1,1,0.100,140.145,371,2074999,27749.96,,371_26,26,-80.30,-10.38,26,-80.30,-10.38,Serving Beam,,,,,,,,,,,,,,-29.00,369,-91.73,-14.55,370,-104.88,-16.69,,,,,,,,,,0.000,169.460,,0.000,163.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.29,,,0.100,311.457,0.100,304.040,,,,,,,,
2023-03-03 20:38:23.800000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.62,-10.33,,26,-66.62,-10.33,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.36,-4.24,,,369,-86.59,-11.50,370,-105.74,-17.42,0.00,5.67,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,57.75,,0.095,143.360,1,1,0.095,137.586,371,2074999,27749.96,,371_26,26,-80.30,-10.38,26,-80.30,-10.38,Serving Beam,,,,,,,,,,,,,,,369,-91.73,-14.55,370,-97.80,-12.66,,,,,,,,,,0.000,172.214,,0.000,169.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.46,,,0.095,315.575,0.095,307.500,,,,,,,,
2023-03-03 20:38:23.900000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.02,,,,,-65.00,63.00,,,,,,,,,,,,,,0.31,-4.22,,,,,,,,,0.00,7.89,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,56.95,,0.100,144.239,1,1,0.100,136.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,171.718,,0.000,168.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.87,,,0.100,315.957,0.100,305.010,,,,,0.000,3201.996,0,200124756
2023-03-03 20:38:24.000000,-71.090012,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.65,-10.33,24.19,26,-66.65,-10.33,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.20,-4.25,-34.00,15.81,369,-86.66,-11.62,370,-107.54,-18.64,0.00,8.00,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,1.13,66,56.34,10.55,0.093,139.769,1,1,0.093,134.047,371,2074999,27749.96,,371_26,26,-80.65,-10.32,26,-80.65,-10.32,Serving Beam,,,,,,,,,,,,,,-29.00,369,-91.73,-14.55,370,-97.80,-12.66,,,,,,,,,,0.000,168.663,,0.000,168.663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.93,1.13,23.09,0.093,308.431,0.093,302.710,0.000,304.324,0.000,370.977,,,,
2023-03-03 20:38:24.100000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.94,,,,,-65.00,63.00,,,,,,,,,,,,,,0.09,-4.26,,,,,,,,,0.00,7.80,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,56.28,,0.095,140.894,1,1,0.095,135.790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,172.419,,0.000,172.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.82,,,0.095,313.313,0.095,308.209,,,,,,,,
2023-03-03 20:38:24.200000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.55,-10.34,24.58,26,-66.55,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.21,-4.29,,,369,-87.18,-12.09,370,-108.73,-18.91,0.00,1.40,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,59.40,,0.097,144.754,1,1,0.097,143.730,371,2074999,27749.96,,371_26,26,-80.65,-10.32,26,-80.65,-10.32,Serving Beam,,,,,,,,,,,,,,,369,-90.06,-12.74,370,-97.80,-12.66,,,,,,,,,,0.000,169.712,,0.000,159.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.74,,,0.097,314.467,0.097,303.113,,,,,,,,
2023-03-03 20:38:24.300000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.45,-10.34,,26,-66.45,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.47,-4.16,-34.00,,369,-87.59,-12.28,,,,0.00,2.65,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,58.38,,0.105,143.973,1,1,0.105,142.010,371,2074999,27749.96,,371_26,26,-80.65,-10.32,26,-80.65,-10.32,Serving Beam,,,,,,,,,,,,,,-29.00,369,-90.06,-12.74,370,-97.80,-12.66,,,,,,,,,,0.000,168.557,,0.000,159.759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.88,,,0.105,312.530,0.105,301.770,,,,,,,,
2023-03-03 20:38:24.400000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.19,,,,,-65.00,62.20,,,,,,,,,,,,,,0.07,-4.47,,,,,,,,,0.00,4.44,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,58.21,,0.095,143.562,1,1,0.095,139.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,173.791,,0.000,146.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.36,,,0.095,317.353,0.095,285.419,,,,,0.000,3213.565,0,200847816
2023-03-03 20:38:24.500000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.42,-10.34,24.61,26,-66.42,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,-0.18,-4.48,,,369,-88.09,-12.28,370,-99.76,-14.99,0.00,1.99,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,57.01,,0.065,143.303,1,1,0.065,142.637,371,2074999,27749.96,,371_26,26,-80.65,-10.32,26,-80.65,-10.32,Serving Beam,,,,,,,,,,,,,,,369,-90.06,-12.74,370,-97.80,-12.66,,,,,,,,,,0.000,167.860,,0.000,161.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,2.94,,,0.065,311.163,0.065,303.999,0.000,303.242,0.000,376.828,,,,
2023-03-03 20:38:24.600000,-71.090012,42.334679,-71.090010,42.334680,20:38:25,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.42,-10.34,,26,-66.42,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.50,-3.97,-30.00,,369,-88.27,-12.33,370,-97.67,-14.28,0.00,6.29,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,59.85,,0.058,145.829,1,1,0.058,139.396,371,2074999,27749.96,,371_26,26,-80.65,-10.32,26,-80.65,-10.32,Serving Beam,,,,,,,,,,,,,,-25.00,369,-90.06,-12.74,370,-97.86,-12.98,,,,,,,,,,0.000,172.725,,0.000,171.577,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.37,,,0.058,318.554,0.058,310.973,,,,,,,,
2023-03-03 20:38:24.700000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.93,,,,,-65.00,63.00,,,,,,,,,,,,,,0.39,-4.22,,,,,,,,,0.00,0.68,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,58.60,,0.086,146.846,1,1,0.086,146.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,172.029,,0.000,167.438,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,1.67,,,0.086,318.876,0.086,314.023,,,,,,,,
2023-03-03 20:38:24.800000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.55,-10.34,25.31,26,-66.55,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.54,-4.22,,,369,-88.20,-12.29,370,-96.06,-13.19,0.00,2.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,60.64,,0.100,145.650,1,1,0.100,143.340,371,2074999,27749.96,,371_3,3,-79.64,-10.41,3,-79.64,-10.41,Serving Beam,,,,,,,,,,,,,,,369,-90.06,-12.74,370,-97.86,-12.98,,,,,,,,,,0.000,169.527,,0.000,162.641,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,3.42,,,0.100,315.178,0.100,305.981,,,,,,,,
2023-03-03 20:38:24.900000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.30,,,,,-65.00,62.80,,,,,,,,,,,,,,0.46,-4.28,-30.00,,,,,,,,0.00,5.30,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,57.96,,0.102,144.968,1,1,0.102,139.912,,,,,,,,,,,,,,,,,,,,,,,,,,-25.00,,,,,,,,,,,,,,,,0.000,171.504,,0.000,159.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.15,,,0.102,316.472,0.102,299.512,,,,,0.000,3216.418,0,201026124
2023-03-03 20:38:25.000000,-71.090012,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.62,-10.34,25.12,26,-66.62,-10.34,Serving Beam,-65.00,62.40,,,,,,,,,,,,,,-0.64,-5.09,,14.77,369,-87.16,-11.91,370,-95.55,-13.23,0.00,10.34,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,1.20,66,55.75,10.46,0.084,138.017,1,1,0.084,129.200,371,2074999,27749.96,,371_3,3,-79.64,-10.41,3,-79.64,-10.41,Serving Beam,,,,,,,,,,,,,,,369,-90.38,-12.89,370,-97.86,-12.98,,,,,,,,,,0.000,170.778,,0.000,153.932,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,10.10,1.20,23.03,0.084,308.795,0.084,283.132,0.000,301.744,0.000,381.038,,,,
2023-03-03 20:38:25.100000,-71.090012,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.62,-10.34,,26,-66.62,-10.34,Serving Beam,-65.00,63.00,,,,,,,,,,,,,,0.14,-4.24,,,369,-87.26,-12.05,370,-95.32,-12.61,0.00,4.70,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,56.54,,0.097,143.270,1,1,0.097,140.182,371,2074999,27749.96,,371_3,3,-79.64,-10.41,3,-79.64,-10.41,Serving Beam,,,,,,,,,,,,,,,369,-96.52,-12.45,370,-97.86,-12.98,,,,,,,,,,0.000,170.593,,0.000,170.593,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,2.33,,,0.097,313.863,0.097,310.775,,,,,,,,
2023-03-03 20:38:25.200000,-71.090012,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.53,,,,,-65.00,63.00,,,,,,,,,,,,,,0.30,-4.24,,,,,,,,,0.00,4.08,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,28,28.00,4,4.00,,66,57.25,,0.100,142.405,1,1,0.100,140.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,172.725,,0.000,172.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,1.99,,,0.100,315.130,0.100,313.102,,,,,,,,
