TIME_STAMP,Lon,Lat,GPS Lon,GPS Lat,GPS Time,GPS Head,GPS Speed (km/h),GPS Speed(Complement),GPS Distance (m),GPS Source,GPS Data Ind,GPS Area,Event Technology,5G KPI PCell RF Serving PCI,5G KPI PCell RF Serving PCI MOD 3,5G KPI PCell RF Serving PCI MOD 4,5G KPI PCell RF Serving PCI MOD 12,5G KPI PCell RF Serving PCI MOD 30,5G KPI PCell RF NR-ARFCN,5G KPI PCell RF Frequency [MHz],5G KPI PCell RF Subcarrier Spacing,5G KPI PCell RF Tx Beam ID 0,5G KPI PCell RF Rx Beam ID 0,5G KPI PCell RF Rx Beam ID 1,5G KPI PCell RF Serving PCI-SSB Idx,5G KPI PCell RF Serving SSB Idx,5G KPI PCell RF Serving SS-RSRP [dBm],5G KPI PCell RF Serving SS-RSRQ [dB],5G KPI PCell RF Serving SS-SINR [dB],5G KPI PCell RF Best Beam SSB Idx,5G KPI PCell RF Best Beam SS-RSRP [dBm],5G KPI PCell RF Best Beam SS-RSRQ [dB],5G KPI PCell RF Best Beam State,5G KPI PCell RF Best Beam CSI-RSRP[SSBRI] [dBm],5G KPI PCell RF Pathloss [dB],5G KPI PCell RF PUSCH Power [dBm],5G KPI PCell RF PUCCH Power [dBm],5G KPI PCell RF SRS Power [dBm],5G KPI PCell RF ENDC Tx Power [dBm],5G KPI PCell RF Neighbor Top1 PCI,5G KPI PCell RF Neighbor Top1 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top1 SS-RSRQ [dB],5G KPI PCell RF Neighbor Top2 PCI,5G KPI PCell RF Neighbor Top2 SS-RSRP [dBm],5G KPI PCell RF Neighbor Top2 SS-RSRQ [dB],5G KPI PCell Layer1 DL BLER [%],5G KPI PCell Layer1 UL BLER [%],5G KPI PCell Layer1 DL Layer Num (Mode),5G KPI PCell Layer1 DL Layer Num (Avg),5G KPI PCell Layer1 UL Layer Num (Mode),5G KPI PCell Layer1 UL Layer Num (Avg),5G KPI PCell Layer1 DL MIMO,5G KPI PCell Layer1 UL MIMO,5G KPI PCell Layer1 DL MCS (Mode),5G KPI PCell Layer1 DL MCS (Avg),5G KPI PCell Layer1 UL MCS (Mode),5G KPI PCell Layer1 UL MCS (Avg),5G KPI PCell Layer1 DL RB Num (Mode),5G KPI PCell Layer1 DL RB Num (Avg),5G KPI PCell Layer1 DL RB Num (Including 0),5G KPI PCell Layer1 UL RB Num (Mode),5G KPI PCell Layer1 UL RB Num (Avg),5G KPI PCell Layer1 UL RB Num (Including 0),5G KPI PCell Layer1 PDSCH Throughput [Mbps],5G KPI PCell Layer1 PUSCH Throughput [Mbps],5G KPI PCell Layer1 DL BWP ID,5G KPI PCell Layer1 UL BWP ID,5G KPI PCell Layer2 MAC DL Throughput [Mbps],5G KPI PCell Layer2 MAC UL Throughput [Mbps],5G KPI SCell[1] RF Serving PCI,5G KPI SCell[1] RF NR-ARFCN,5G KPI SCell[1] RF Frequency [MHz],5G KPI SCell[1] RF Subcarrier Spacing,5G KPI SCell[1] RF Serving PCI-SSB Idx,5G KPI SCell[1] RF Serving SSB Idx,5G KPI SCell[1] RF Serving SS-RSRP [dBm],5G KPI SCell[1] RF Serving SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam SSB Idx,5G KPI SCell[1] RF Best Beam SS-RSRP [dBm],5G KPI SCell[1] RF Best Beam SS-RSRQ [dB],5G KPI SCell[1] RF Best Beam State,5G KPI SCell[1] RF SRS Power,5G KPI SCell[1] RF Neighbor Top1 PCI,5G KPI SCell[1] RF Neighbor Top1 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top1 SS-RSRQ [dB],5G KPI SCell[1] RF Neighbor Top2 PCI,5G KPI SCell[1] RF Neighbor Top2 SS-RSRP [dBm],5G KPI SCell[1] RF Neighbor Top2 SS-RSRQ [dB],5G KPI SCell[1] Layer1 DL BLER [%],5G KPI SCell[1] Layer1 DL Layer Num (Mode),5G KPI SCell[1] Layer1 DL Layer Num (Avg),5G KPI SCell[1] Layer1 DL MCS (Mode),5G KPI SCell[1] Layer1 DL MCS (Avg),5G KPI SCell[1] Layer1 DL RB Num (Mode),5G KPI SCell[1] Layer1 DL RB Num (Avg),5G KPI SCell[1] Layer1 DL RB Num (Including 0),5G KPI SCell[1] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[1] Layer1 PUSCH Throughput [Mbps],5G KPI SCell[1] Layer1 DL BWP ID,5G KPI SCell[1] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[1] Layer2 MAC UL Throughput [Mbps],5G KPI SCell[2] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[2] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[3] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[3] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[4] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[4] Layer2 MAC DL Throughput [Mbps],5G KPI SCell[5] Layer1 PDSCH Throughput [Mbps],5G KPI SCell[5] Layer2 MAC DL Throughput [Mbps],5G KPI Total Info DL CA Type,5G KPI Total Info UL CA Type,5G KPI Total Info Layer1 DL BLER [%],5G KPI Total Info Layer1 UL BLER [%],5G KPI Total Info Layer1 DL RB Num(Including 0),5G KPI Total Info Layer1 UL RB Num(Including 0),5G KPI Total Info Layer1 PDSCH Throughput [Mbps],5G KPI Total Info Layer1 PUSCH Throughput [Mbps],5G KPI Total Info Layer2 MAC DL Throughput [Mbps],5G KPI Total Info Layer2 MAC UL Throughput [Mbps],5G KPI Total Info Layer2 RLC DL Throughput [Mbps],5G KPI Total Info Layer2 RLC UL Throughput [Mbps],5G KPI Total Info Layer2 PDCP DL Throughput(+Split Bearer) [Mbps],5G KPI Total Info Layer2 PDCP UL Throughput(+Split Bearer) [Mbps],Smart Phone Smart Throughput Mobile Network DL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network UL Throughput [Mbps],Smart Phone Smart Throughput Mobile Network Rx Byte,Smart Phone Smart Throughput Mobile Network Tx Byte
2023-03-03 20:41:20.500000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.09,-10.35,25.32,26,-66.09,-10.35,Serving Beam,-65.00,62.00,0.56,-5.03,,,369,-87.23,-12.83,370,-94.80,-12.23,0.00,9.03,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.11,4,4.00,,66,59.90,,0.053,144.794,1,1,0.053,133.062,371,2074999,27749.96,,371_26,26,-81.12,-10.35,26,-81.12,-10.35,Serving Beam,,369,-96.65,-13.31,370,-104.25,-16.64,,,,,,,,,0.000,165.442,,0.000,164.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.82,,,0.053,310.235,0.053,297.397,0.000,299.604,0.000,370.408,,,,
2023-03-03 20:41:20.600000,-71.089981,42.334679,-71.089980,42.334680,20:41:21,0,0,0.00,0.00,1,2,,,,,,,,,,120kHz,,,,,,,,25.45,,,,,-65.00,62.00,0.63,-5.11,-30.00,,,,,,,,0.00,9.09,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.11,4,4.00,,66,59.50,,0.075,146.833,1,1,0.075,136.753,,,,,,,,,,,,,-23.00,,,,,,,,,,,,,,,0.000,169.310,,0.000,164.801,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.84,,,0.075,316.143,0.075,301.554,,,,,,,,
2023-03-03 20:41:20.700000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.15,-10.37,,26,-66.15,-10.37,Serving Beam,-65.00,62.00,0.61,-5.28,,,369,-87.78,-13.17,370,-94.60,-11.97,0.00,8.50,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.13,4,4.00,,66,59.82,,0.100,147.127,1,1,0.100,136.699,371,2074999,27749.96,,371_3,3,-81.86,-10.38,3,-81.86,-10.38,Serving Beam,,369,-96.65,-13.31,370,-104.25,-16.64,,,,,,,,,0.000,168.512,,0.000,163.921,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.56,,,0.100,315.639,0.100,300.619,,,,,,,,
2023-03-03 20:41:20.800000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.20,-10.37,24.25,26,-66.20,-10.37,Serving Beam,-65.00,62.00,0.60,-5.13,,,369,-87.33,-13.72,370,-94.67,-12.07,0.00,9.33,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.14,4,4.00,,66,59.71,,0.100,144.727,1,1,0.100,133.151,371,2074999,27749.96,,371_3,3,-81.56,-10.35,3,-81.56,-10.35,Serving Beam,,369,-96.99,-13.48,370,-104.25,-16.64,,,,,,,,,0.000,165.825,,0.000,163.529,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.32,,,0.100,310.552,0.100,296.680,,,,,,,,
2023-03-03 20:41:20.900000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.42,,,,,-65.00,62.00,0.60,-5.31,-32.00,,,,,,,,0.00,9.15,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.20,4,4.00,,66,60.20,,0.090,149.609,1,1,0.090,137.351,,,,,,,,,,,,,-25.00,,,,,,,,,,,,,,,0.000,169.489,,0.000,166.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.56,,,0.090,319.098,0.090,303.376,,,,,0.000,3410.386,0,212722848
2023-03-03 20:41:21.000000,-71.089981,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.20,-10.37,24.26,26,-66.20,-10.37,Serving Beam,-65.00,62.00,0.68,-5.26,,14.89,369,-87.10,-12.88,370,-94.26,-12.16,0.00,9.33,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.15,4,4.00,1.12,66,60.37,11.41,0.100,147.093,1,1,0.100,135.394,371,2074999,27749.96,,371_3,3,-81.56,-10.35,3,-81.56,-10.35,Serving Beam,,369,-94.55,-13.40,370,-103.47,-17.00,,,,,,,,,0.000,165.825,,0.000,160.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.31,1.12,23.99,0.100,312.918,0.100,295.665,0.000,300.048,0.000,379.239,,,,
2023-03-03 20:41:21.100000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.20,-10.37,24.85,26,-66.20,-10.37,Serving Beam,-65.00,62.00,0.61,-5.16,,,369,-86.95,-13.14,370,-93.91,-12.26,0.00,9.15,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.17,4,4.00,,66,59.97,,0.100,147.911,1,1,0.100,136.439,371,2074999,27749.96,,371_3,3,-81.56,-10.35,3,-81.56,-10.35,Serving Beam,,369,-94.55,-13.40,370,-103.47,-17.00,,,,,,,,,0.000,168.327,,0.000,163.736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.88,,,0.100,316.238,0.100,300.174,,,,,,,,
2023-03-03 20:41:21.200000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.98,,,,,-64.89,62.00,0.65,-5.19,,,,,,,,,0.00,8.90,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.17,4,4.00,,66,60.34,,0.102,148.485,1,1,0.102,137.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,169.321,,0.000,163.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.14,,,0.102,317.807,0.102,300.633,,,,,,,,
2023-03-03 20:41:21.300000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.11,-10.37,25.19,26,-66.11,-10.37,Serving Beam,-64.00,62.00,0.62,-5.15,-32.00,,369,-87.35,-13.09,370,-94.16,-12.27,0.00,8.81,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.10,4,4.00,,66,59.68,,0.095,142.905,1,1,0.095,132.583,371,2074999,27749.96,,371_3,3,-80.34,-10.38,3,-80.34,-10.38,Serving Beam,-25.00,369,-94.55,-13.40,370,-103.47,-17.00,,,,,,,,,0.000,164.380,,0.000,163.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.70,,,0.095,307.285,0.095,295.889,,,,,,,,
2023-03-03 20:41:21.400000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.12,,,,,-64.00,62.00,0.62,-5.21,,,,,,,,,0.00,9.74,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.12,4,4.00,,66,59.85,,0.075,148.653,1,1,0.075,136.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,169.022,,0.000,166.912,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.52,,,0.075,317.675,0.075,302.962,,,,,0.000,3360.749,0,210046824
2023-03-03 20:41:21.500000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.02,-10.37,,26,-66.02,-10.37,Serving Beam,-64.00,62.00,0.58,-4.91,,,369,-87.38,-12.33,370,-94.30,-12.11,0.00,9.09,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.13,4,4.00,,66,60.00,,0.065,148.907,1,1,0.065,136.738,371,2074999,27749.96,,371_3,3,-80.34,-10.38,3,-80.34,-10.38,Serving Beam,,369,-94.55,-13.40,370,-103.47,-17.00,,,,,,,,,0.000,169.125,,0.000,165.764,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.52,,,0.065,318.033,0.065,302.502,0.000,300.283,0.000,365.535,,,,
2023-03-03 20:41:21.600000,-71.089981,42.334679,-71.089980,42.334680,20:41:22,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-65.98,-10.37,24.35,26,-65.98,-10.37,Serving Beam,-64.00,62.00,0.63,-4.97,-32.00,,369,-87.64,-12.60,370,-94.51,-11.99,0.00,9.09,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.15,4,4.00,,66,60.02,,0.072,144.375,1,1,0.072,133.177,371,2074999,27749.96,,371_3,3,-80.34,-10.38,3,-80.34,-10.38,Serving Beam,-25.00,369,-94.55,-13.40,370,-103.09,-13.77,,,,,,,,,0.000,165.985,,0.000,161.215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.90,,,0.072,310.361,0.072,294.393,,,,,,,,
2023-03-03 20:41:21.700000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,25.12,,,,,-64.00,62.00,0.70,-5.34,,,,,,,,,0.00,8.50,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.11,4,4.00,,66,60.53,,0.095,149.427,1,1,0.095,137.790,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,169.660,,0.000,161.625,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.51,,,0.095,319.087,0.095,299.415,,,,,,,,
2023-03-03 20:41:21.800000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.02,-10.36,23.11,26,-66.02,-10.36,Serving Beam,-64.75,62.00,0.68,-5.11,,,369,-87.55,-12.30,370,-94.39,-12.12,0.00,9.27,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.10,4,4.00,,66,60.57,,0.100,147.004,1,1,0.100,134.786,371,2074999,27749.96,,371_3,3,-80.34,-10.38,3,-80.34,-10.38,Serving Beam,,369,-95.56,-14.47,370,-103.09,-13.77,,,,,,,,,0.000,166.380,,0.000,161.789,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.96,,,0.100,313.384,0.100,296.575,,,,,,,,
2023-03-03 20:41:21.900000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.20,-10.36,25.05,26,-66.20,-10.36,Serving Beam,-65.00,62.00,0.69,-5.22,-33.00,,369,-87.52,-12.20,370,-94.79,-12.20,0.00,9.46,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.15,4,4.00,,66,61.19,,0.078,148.545,1,1,0.078,136.153,371,2074999,27749.96,,371_3,3,-80.34,-10.38,3,-80.34,-10.38,Serving Beam,-26.00,369,-95.56,-14.47,370,-103.09,-13.77,,,,,,,,,0.000,168.789,,0.000,158.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.72,,,0.078,317.334,0.078,294.414,,,,,0.000,3317.349,0,207334296
2023-03-03 20:41:22.000000,-71.089981,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,25.42,,,,,-65.00,62.00,0.61,-5.29,,15.17,,,,,,,0.00,8.33,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.10,4,4.00,1.12,66,60.85,11.44,0.100,148.456,1,1,0.100,138.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,169.645,,0.000,166.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.08,1.12,24.01,0.100,318.101,0.100,304.857,0.000,297.663,0.000,370.409,,,,
2023-03-03 20:41:22.100000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.27,-10.36,25.19,26,-66.27,-10.36,Serving Beam,-65.00,62.00,0.66,-5.16,,,369,-87.70,-12.55,370,-94.84,-12.23,0.00,10.07,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.16,4,4.00,,66,60.26,,0.097,145.641,1,1,0.097,131.969,371,2074999,27749.96,,371_26,26,-80.77,-10.38,26,-80.77,-10.38,Serving Beam,,369,-95.56,-14.47,370,-103.09,-13.77,,,,,,,,,0.000,164.759,,0.000,162.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.69,,,0.097,310.400,0.097,294.432,,,,,,,,
2023-03-03 20:41:22.200000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.59,,,,,-65.00,62.00,0.63,-5.22,-33.00,,,,,,,,0.00,8.18,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.09,4,4.00,,66,59.84,,0.100,147.423,1,1,0.100,136.996,,,,,,,,,,,,,-26.00,,,,,,,,,,,,,,,0.000,168.008,,0.000,161.628,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.97,,,0.100,315.432,0.100,298.625,,,,,,,,
2023-03-03 20:41:22.300000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.27,-10.36,,26,-66.27,-10.36,Serving Beam,-65.00,62.00,0.60,-5.18,,,369,-87.86,-13.36,370,-94.70,-12.05,0.00,8.78,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.11,4,4.00,,66,59.60,,0.097,146.764,1,1,0.097,136.035,371,2074999,27749.96,,371_26,26,-80.77,-10.38,26,-80.77,-10.38,Serving Beam,,369,-90.87,-14.05,370,-103.09,-13.77,,,,,,,,,0.000,169.307,,0.000,166.922,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.07,,,0.097,316.072,0.097,302.957,,,,,,,,
2023-03-03 20:41:22.400000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.27,-10.37,25.04,26,-66.27,-10.37,Serving Beam,-65.00,62.00,0.61,-5.09,,,369,-88.04,-13.66,370,-94.28,-11.97,0.00,9.93,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.11,4,4.00,,66,59.99,,0.083,145.756,1,1,0.083,132.284,371,2074999,27749.96,,371_26,26,-80.77,-10.38,26,-80.77,-10.38,Serving Beam,,369,-90.87,-14.05,370,-106.70,-16.16,,,,,,,,,0.000,165.752,,0.000,163.654,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.61,,,0.083,311.508,0.083,295.939,,,,,0.000,3334.983,0,208436436
2023-03-03 20:41:22.500000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,24.86,,,,,-65.00,62.00,0.70,-5.03,-33.00,,,,,,,,0.00,9.09,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.10,4,4.00,,66,60.61,,0.056,149.742,1,1,0.056,137.613,,,,,,,,,,,,,-26.00,,,,,,,,,,,,,,,0.000,169.948,,0.000,160.766,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,7.14,,,0.056,319.690,0.056,298.379,0.000,297.934,0.000,375.841,,,,
2023-03-03 20:41:22.600000,-71.089981,42.334679,-71.089980,42.334680,20:41:23,0,0,0.00,0.00,1,2,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.27,-10.37,22.63,26,-66.27,-10.37,Serving Beam,-65.00,62.00,0.72,-5.14,,,369,-88.89,-13.98,370,-94.06,-12.01,0.00,9.40,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.13,4,4.00,,66,61.42,,0.067,147.532,1,1,0.067,135.216,371,2074999,27749.96,,371_26,26,-80.77,-10.38,26,-80.77,-10.38,Serving Beam,,369,-90.87,-14.05,370,-106.70,-16.16,,,,,,,,,0.000,166.195,,0.000,162.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.67,,,0.067,313.728,0.067,297.968,,,,,,,,
2023-03-03 20:41:22.700000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.27,-10.37,24.21,26,-66.27,-10.37,Serving Beam,-65.00,62.00,0.58,-5.22,,,369,-89.34,-13.45,370,-94.48,-12.02,0.00,8.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.10,4,4.00,,66,59.73,,0.105,146.297,1,1,0.105,136.301,371,2074999,27749.96,,371_26,26,-80.77,-10.38,26,-80.77,-10.38,Serving Beam,,369,-90.87,-14.05,370,-106.70,-16.16,,,,,,,,,0.000,167.730,,0.000,164.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.44,,,0.105,314.027,0.105,300.454,,,,,,,,
2023-03-03 20:41:22.800000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,23.40,,,,,-65.00,62.00,0.74,-5.15,,,,,,,,,0.00,8.92,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.15,4,4.00,,66,61.54,,0.095,150.062,1,1,0.095,138.972,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,169.472,,0.000,163.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.31,,,0.095,319.534,0.095,302.063,,,,,,,,
2023-03-03 20:41:22.900000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.27,-10.37,26.28,26,-66.27,-10.37,Serving Beam,-65.00,62.00,0.66,-5.25,-33.00,,369,-89.41,-13.02,370,-94.58,-12.15,0.00,10.74,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.12,4,4.00,,66,60.87,,0.078,147.339,1,1,0.078,132.482,371,2074999,27749.96,,371_26,26,-81.16,-10.34,26,-81.16,-10.34,Serving Beam,-26.00,369,-90.87,-14.05,370,-106.70,-16.16,,,,,,,,,0.000,165.315,,0.000,160.724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.69,,,0.078,312.654,0.078,293.206,,,,,0.000,3287.674,0,205479612
2023-03-03 20:41:23.000000,-71.089981,42.334679,,,,,,,,,,,5G-NR_NSA(2CA),,,,,,,,120kHz,,,,,,,,25.35,,,,,-65.00,62.00,0.59,-5.31,,16.89,,,,,,,0.00,7.84,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.11,4,4.00,1.14,66,59.00,11.41,0.100,146.416,1,1,0.100,137.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,169.220,,0.000,165.838,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,4.90,1.14,24.01,0.100,315.636,0.100,303.710,0.000,299.548,0.000,366.211,,,,
2023-03-03 20:41:23.100000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.24,-10.37,,26,-66.24,-10.37,Serving Beam,-65.00,62.00,0.64,-5.26,,,369,-88.48,-12.38,370,-94.78,-12.55,0.00,8.55,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.10,4,4.00,,66,60.69,,0.100,149.490,1,1,0.100,137.125,371,2074999,27749.96,,371_3,3,-81.35,-10.40,3,-81.35,-10.40,Serving Beam,,369,-91.92,-12.04,370,-106.70,-16.16,,,,,,,,,0.000,168.060,,0.000,162.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.90,,,0.100,317.550,0.100,299.527,,,,,,,,
2023-03-03 20:41:23.200000,-71.089981,42.334679,,,,,,,,,,,,371,2,3,11,11,2073333,27650.00,120kHz,26,21,149,371_26,26,-66.20,-10.37,25.03,26,-66.20,-10.37,Serving Beam,-65.00,62.00,0.56,-5.24,-33.00,,369,-87.63,-12.31,370,-94.75,-12.55,0.00,9.27,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.10,4,4.00,,66,60.02,,0.097,146.337,1,1,0.097,134.370,371,2074999,27749.96,,371_3,3,-81.35,-10.40,3,-81.35,-10.40,Serving Beam,-26.00,369,-91.92,-12.04,370,-104.41,-14.38,,,,,,,,,0.000,166.195,,0.000,158.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,6.95,,,0.097,312.532,0.097,292.716,,,,,,,,
2023-03-03 20:41:23.300000,-71.089981,42.334679,,,,,,,,,,,,,,,,,,,120kHz,,,,,,,,26.07,,,,,-65.00,62.00,0.69,-5.21,,,,,,,,,0.00,8.90,2,2.00,2,2.00,2x2_MIMO,SMDL,0,0.00,27,27.14,4,4.00,,66,60.40,,0.105,148.968,1,1,0.105,137.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,168.353,,0.000,163.939,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,DL NonCA,UL 2CA,0.00,5.80,,,0.105,317.322,0.105,301.616,,,,,,,,
